887997300,1656.71,2462.21,1937.7,0,737,0,862.97
887997600,1657.26,2538.16,1938.36,0,742,0,862.9
887997900,1657.74,2561.22,1941.89,0,740,0,862.87
887998200,1656.72,2531.05,1943.19,0,734,0,862.84
887998500,1656.51,2523.94,1941.12,0,741,0,862.805
887998800,1656.66,2663.66,1940.27,0,743,0,862.7
887999100,1654.27,2463.09,1940.53,0,736,0,862.595
887999400,1655.07,2466.53,1941.52,0,737,0,862.53
887999700,1654.81,2445.27,1942,0,734,0,862.5
888000000,1654.55,2384.31,1942.38,0,737,0,862.465
888000300,1654.82,2414.05,1941.55,0,738,0,862.425
888000600,1654.31,2379.79,1941.69,0,746,0,862.385
888000900,1654.2,2306.86,1940.99,0,735,0,862.355
888001200,1652.75,2282.87,1938.8,0,732,0,862.35
888001500,1652.89,2306,1938.66,0,737,0,862.335
888001800,1650.49,2316.82,1940.05,0,731,0,862.325
888002100,1650.34,2359.07,1938.78,0,733,0,862.315
888002400,1649.18,2443.67,1937.89,0,723,0,862.305
888002700,1648.77,2286.07,1937.28,0,725,0,862.295
888003000,1647.95,2237.71,1934.37,0,729,0,862.28
888003300,1647.31,2275.23,1934.37,0,733,0,862.265
888003600,1656.16,3015,1934.18,0,726,0,862.255
888003900,1646.58,2325.14,1934.71,0,716,0,862.245
888004200,1646.29,2246.57,1933.41,0,731,0,862.235
888004500,1644.71,2181.89,1936.62,0,732,0,862.225
888004800,1644.68,2243,1935.39,0,725,0,862.23
888005100,1644.67,2175.43,1935.28,0,716,0,862.25
888005400,1642.91,2091.42,1935.13,0,723,0,862.275
888005700,1642.6,2210.71,1932.18,0,726,0,862.3
888006000,1640.65,2170.01,1933.62,0,719,0,862.32
888006300,1639.1,2220.22,1930.54,0,721,0,862.345
888006600,1638.84,2237.74,1931.54,0,731,0,862.37
888006900,1637.94,2378.74,1928.48,0,726,0,862.39
888007200,1639.88,2593.68,1926.45,0,720,0,862.415
888007500,1636.93,2399.01,1927.98,0,717,0,862.44
888007800,1636.53,2415.58,1926.17,0,705,0,862.46
888008100,1635.73,2367.85,1924.11,0,704,0,862.485
888008400,1637.12,2638.05,1925.45,0,703,0,862.535
888008700,1637.11,2678.9,1925.66,0,700,0,862.675
888009000,1638.71,2726.67,1924,0,710,0,862.825
888009300,1638.46,2805.71,1921.63,0,707,0,862.91
888009600,1637.34,2690.99,1921.1,0,706,0,863.154
888009900,1639.92,2686.54,1922.3,0,717,0,863.36
888010200,1639.77,2916.09,1922.33,0,716,0,863.405
888010500,1637.87,2769.02,1917.83,0,717,0,863.49
888010800,1636.37,2851.34,1921.16,0,728,0,863.5
888011100,1639.9,2803.58,1920.59,0,726,0,863.57
888011400,1640.64,2976.8,1920.82,0,712,0,863.705
888011700,1641.18,2944.44,1921.24,0,725,0,863.76
888012000,1641.34,2809.04,1920.44,0,712,0,863.73
888012300,1641.12,2902.96,1921.51,0,745,0,863.55
888012600,1641.51,2861.24,1922.17,0,728,0,863.35
888012900,1642.4,2835.36,1924.64,0,728,0,863.28
888013200,1642.21,2780.51,1925.82,0,727,0,863.25
888013500,1650.26,3172.39,1925.23,0,729,0,863.15
888013800,1650.73,3190.21,1924.64,0,639,0,862.98
888014100,1650.91,3233.04,1927.42,0,701,0,862.91
888014400,1643.72,2683.67,1928.59,0,716,0,862.84
888014700,1646,2845.96,1930.07,0,731,0,862.775
888015000,1644.42,2946.06,1930.37,0,732,0,862.775
888015300,1645.43,2785.28,1931.11,0,734,0,862.74
888015600,1646.78,2681.73,1929.71,0,749,0,862.755
888015900,1648.91,2583.11,1931.67,0,742,0,862.785
888016200,1646.99,2602.01,1930.89,0,728,0,862.82
888016500,1647.73,2622.56,1930.11,0,729,0,862.855
888016800,1649.24,2567.84,1931.78,0,727,0,862.89
888017100,1650.59,2611.74,1930.5,0,733,0,862.925
888017400,1650.68,2569.95,1931.21,0,732,0,862.955
888017700,1650.91,2659.7,1932.74,0,745,0,862.99
888018000,1651.94,2733.75,1931.04,0,745,0,863.025
888018300,1652.84,2728.26,1932.9,0,744,0,863.06
888018600,1652.77,2737,1933.53,0,747,0,863.095
888018900,1650.73,2691.17,1931.91,0,749,0,863.13
888192000,1641.7,3217.08,1937.36,0,760,0,862.549
888192300,1643.64,2927.82,1930.42,0,705,0,863.089
888192600,1643.81,2745.91,1930.88,0,700,0,863.535
888192900,1646.24,2666.11,1930.29,0,685,0,863.6
888193200,1645.63,2603.03,1924.59,0,677,0,863.495
888193500,1643.13,2464.48,1923.33,0,690,0,863.226
888193800,1641.24,2414.74,1923.49,0,703,0,862.821
888194100,1640.08,2398.55,1923.24,0,699,0,862.62
888194400,1640.94,2408.23,1925.45,0,707,0,862.53
