Date,ScalerCorr,pressure,activeSD
1120701600,1638.52,852.644,1090.17
1120703400,1637.86,852.425,1093
1120705200,1637.44,852.218,1094.08
1120707000,1637.87,851.764,1096.92
1120708800,1638.12,851.162,1097.58
1120710600,1638.64,850.641,1095.92
1120712400,1638.72,849.979,1099.08
1120714200,1638.62,849.298,1104.08
1120716000,1640.15,849.005,1103.08
1120717800,1641.51,848.973,1102.5
1120719600,1641.36,849.094,1103.75
1120721400,1638.59,849.318,1100.5
1120723200,1637.11,849.543,1096.25
1120725000,1637.22,849.632,1096.75
1120726800,1637.22,850.025,1098.17
1120728600,1638.03,850.544,1100.75
1120730400,1638.45,850.736,1100.67
1120732200,1639.58,851.227,1095.58
1120734000,1640.75,851.734,1073.67
1120735800,1642.92,851.608,943.333
1120737600,1645.74,851.185,832.333
1120739400,1646.81,850.689,830.917
1120741200,1649.61,850.649,888.167
1120743000,1652.68,850.766,1000.67
1120744800,1653.93,850.451,1060.08
1120746600,1656.2,850.268,1068.17
1120748400,1658.29,850.451,1068.92
1120750200,1659.63,850.764,1065.5
1120752000,1659.2,850.651,1065.58
1120753800,1656.45,850.142,1073.5
1120755600,1655.73,850.103,1080.75
1120757400,1655.44,850.363,1083.42
1120759200,1653.05,850.331,1088.33
1120761000,1650.75,850.205,1094.33
1120762800,1647.99,850.17,1098.42
1120764600,1644.5,850.219,1095.58
1120766400,1642.86,850.547,1094
1120768200,1640.92,850.927,1094.92
1120770000,1637.8,851.132,1091.5
1120771800,1637.42,851.565,1090.58
1120773600,1638.59,852.172,1096.08
1120775400,1639.81,852.786,1095.75
1120777200,1640.85,853.251,1091.58
1119830400,1646.21,862.069,1093.92
1119832200,1646.27,862.126,1097
1119834000,1646.55,862.21,1098.17
1119835800,1646.76,862.212,1100.75
1119837600,1646.67,862.122,1107.42
1119839400,1646.81,862.134,1108.67
1119841200,1647.06,862.14,1110.42
1119843000,1646.61,861.988,1116.33
1119844800,1646.58,861.787,1118.08
1119846600,1646.97,861.634,1116.25
1119848400,1647.15,861.48,1115
1119850200,1646.46,861.188,1114.92
1119852000,1646.24,861.03,1116.83
1119853800,1646.9,861.001,1113.83
1119855600,1647.09,860.788,1105.83
1119857400,1647.51,860.65,1104.83
1119859200,1648.29,860.551,1108.33
1119861000,1648.46,860.369,1112.58
1119862800,1648.4,860.298,1111.58
1119864600,1648.31,860.326,1111
1119866400,1648.15,860.48,1113.75
1119868200,1648.75,860.725,1113.08
1119870000,1649.47,860.815,1114.5
1119871800,1650.4,860.887,1116.08
1119873600,1652.56,861.077,1116.5
1119875400,1655.28,861.205,1111.25
1119877200,1658.18,861.19,1105.33
1119879000,1661.09,861.13,1104.58
1119880800,1662.42,860.995,1101.58
1119882600,1663,860.75,1099.75
1119884400,1663.28,860.507,1099.25
1119886200,1662.11,860.232,1104.67
1119888000,1660.59,859.926,1110.92
1119889800,1658.97,859.69,1111.42
1119891600,1656.37,859.495,1112.75
1119893400,1653.24,859.372,1112.42
1119895200,1650.65,859.443,1113.83
1119897000,1648.79,859.588,1115.08
1119898800,1647.23,859.715,1112.83
1119900600,1645.09,859.83,1108.42
1119902400,1643.64,860.177,1107.08
1119904200,1643.08,860.756,1110.17
1119906000,1642.13,861.291,1107.75
1119907800,1641.15,861.798,1106.33
1119909600,1640.82,862.387,1110.58
1119911400,1640.88,863.115,1110.92
1119913200,1641.04,863.888,1112
1121126400,1630.8,864.431,1058.5
1121128200,1631.99,864.582,1055.5
1121130000,1633.11,864.855,1058.67
1121131800,1632.64,864.763,1062.58
1121133600,1633.17,864.576,1071.5
1121135400,1633.74,864.424,1076.33
1121137200,1633.1,864.155,1078.33
1121139000,1633.16,863.967,1081.25
1121140800,1633.02,863.811,1082.58
1121142600,1632.4,863.586,1078.83
1121144400,1632.09,863.3,1075.08
1121146200,1631.88,862.927,1080.67
1121148000,1632.08,862.532,1081.25
1121149800,1632.57,862.254,1080.08
1121151600,1633.86,862.073,1083.08
1121153400,1634.98,861.698,1083.83
1121155200,1635.39,861.151,1083
1121157000,1635.53,860.569,1084.33
1121158800,1636.52,860.323,1085.83
1121160600,1637.15,860.436,1088.83
1121162400,1637.29,860.479,1091.42
1121164200,1639.01,860.709,1089.92
1121166000,1640.68,860.87,1088
1121167800,1642.78,860.671,1088.25
1121169600,1646.99,860.478,1087.58
1121171400,1651.13,860.366,1081.08
1121173200,1654.32,860.213,1072.42
1121175000,1658.5,860.19,1072.08
1121176800,1660.9,860.069,1071.17
1121178600,1661.06,859.644,1064.92
1121180400,1661.85,859.253,1065
1121182200,1662.23,858.851,1067.58
1121184000,1660.57,858.264,1067.75
1121185800,1659.41,857.581,1067.92
1121187600,1658.52,856.919,1068.33
1121189400,1656.92,856.369,1069.58
1121191200,1655.72,856.008,1077.75
1121193000,1653.67,855.749,1084.42
1121194800,1650.58,855.597,1086.5
1121196600,1647.61,855.602,1088.67
1121198400,1644.04,855.57,1090.17
1121200200,1640.36,855.581,1089.08
1121202000,1637.75,855.916,1082.67
1121203800,1636.05,856.408,1083.58
1121205600,1635.46,856.735,1085.92
1121207400,1635.75,856.924,1085.08
1121209200,1635.8,856.988,1088.83
1119916800,1642.49,864.869,1054.67
1119918600,1642.08,865.206,1048.33
1119920400,1643.08,865.671,1056.92
1119922200,1644.07,866.096,1058.08
1119924000,1644.82,866.309,1061
1119925800,1645.8,866.526,1067.75
1119927600,1646.08,866.739,1070.08
1119929400,1646.51,866.973,1073.33
1119931200,1647.33,867.248,1072.5
1119933000,1647.69,867.42,1071.75
1119934800,1647.55,867.46,1076.42
1119936600,1647.35,867.41,1078.17
1119938400,1647.26,867.309,1080.33
1119940200,1647.14,867.197,1078.92
1119942000,1647.07,867.192,1078.25
1119943800,1647.02,867.247,1080.17
1119945600,1647.13,867.236,1080.92
1119947400,1647.38,867.264,1084
1119949200,1647.85,867.404,1086.08
1119951000,1648.95,867.605,1084.33
1119952800,1650.04,867.846,1084.5
1119954600,1650.36,868.023,1086.08
1119956400,1650.79,868.127,1085.92
1119958200,1653.43,868.259,1085.67
1119960000,1656.8,868.3,1085.42
1119961800,1659.57,868.286,1082.58
1119963600,1662.22,868.361,1080.25
1119965400,1663.98,868.555,1078.92
1119967200,1664.67,868.655,1076.33
1119969000,1664.57,868.525,1076.83
1119970800,1663.44,868.265,1080.08
1119972600,1662.07,867.91,1080.83
1119974400,1661.58,867.545,1080.17
1119976200,1660.93,867.208,1078.83
1119978000,1659.37,866.795,1081.75
1119979800,1657.62,866.418,1091.5
1119981600,1655.52,866.169,1096.58
1119983400,1652.44,865.951,1099.67
1119985200,1649.45,865.811,1102.67
1119987000,1647.38,865.791,1105.08
1119988800,1645.27,865.815,1108.25
1119990600,1643.08,865.864,1103.75
1119992400,1640.55,865.908,1098.5
1119994200,1639.11,865.95,1096.42
1119996000,1640.04,866.036,1097.33
1119997800,1641.96,866.151,1099.67
1119999600,1643.5,866.257,1100.75
1121558400,1647.11,863.025,1059.75
1121560200,1647.68,863.187,1055.42
1121562000,1648.17,863.405,1056
1121563800,1647.8,863.518,1055
1121565600,1647.61,863.609,1057.25
1121567400,1647.88,863.899,1063
1121569200,1647.92,864.17,1061.17
1121571000,1647.11,864.28,1060.58
1121572800,1646.26,864.32,1065.58
1121574600,1645.38,864.276,1067.25
1121576400,1644.73,864.228,1067.25
1121578200,1644.88,864.167,1069.33
1121580000,1644.39,863.938,1066.75
1121581800,1644.19,863.68,1067.67
1121583600,1644.74,863.621,1073.08
1121585400,1645.12,863.686,1072.25
1121587200,1645.71,863.732,1070.17
1121589000,1647.13,863.796,1070.17
1121590800,1648.27,863.845,1074.83
1121592600,1648.43,863.949,1079.25
1121594400,1648.76,864.173,1081.08
1121596200,1649.63,864.475,1082.42
1121598000,1650.37,864.799,1081.83
1121599800,1652.31,865.128,1080.25
1121601600,1656.31,865.476,1073.25
1121603400,1659.57,865.61,1062.92
1121605200,1662.83,865.683,1055.25
1121607000,1665.76,865.789,1051.42
1121608800,1527.43,865.86,1010.83
1121610600,1249.04,793.668,828.833
1121612400,1387.05,793.458,857.167
1121614200,1663.4,865.464,1042.42
1121616000,1661.31,865.275,1057.92
1121617800,1659.71,864.951,1060.67
1121619600,1658.78,864.573,1066.08
1121621400,1659.11,864.341,1070.33
1121623200,1660.11,864.16,1069.75
1121625000,1660.21,864,1069.08
1121626800,1659.02,864.002,1071.17
1121628600,1657.08,864.067,1071.5
1121630400,1654.32,864.101,1073.33
1121632200,1650.56,864.126,1071
1121634000,1646.81,864.366,1060.5
1121635800,1643.84,864.734,1060.33
1121637600,1641.68,865.082,1066
1121639400,1641.62,865.409,1067.5
1121641200,1643.16,865.672,1068.83
1120953600,1638.16,864.264,1064.08
1120955400,1637.17,864.22,1065.58
1120957200,1637.08,864.23,1073.75
1120959000,1637.6,864.16,1079.25
1120960800,1638.93,864.13,1084.58
1120962600,1640.01,864.047,1086.25
1120964400,1639.91,863.719,1089.42
1120966200,1640.1,863.406,1090.67
1120968000,1640.96,863.268,1090.42
1120969800,1641.58,863.259,1094.33
1120971600,1641.36,863.212,1096.5
1120973400,1640.62,863.027,1097.17
1120975200,1639.56,862.767,1098.33
1120977000,1638.47,862.482,1102
1120978800,1637.91,862.3,1102.83
1120980600,1637.46,862.199,1096.83
1120982400,1636.56,861.933,1092.5
1120984200,1636.61,861.608,1094.67
1120986000,1637.56,861.4,1098.42
1120987800,1638.67,861.461,1098.75
1120989600,1640.38,861.72,1100.92
1120991400,1641.23,861.953,1101.75
1120993200,1641.52,862.173,1101.67
1120995000,1643.93,862.452,1102.83
1120996800,1646.46,862.867,1100.92
1120998600,1648.28,863.32,1096.5
1121000400,1652.51,863.638,1085.83
1121002200,1657.97,863.769,1073.08
1121004000,1660.91,863.805,1067
1121005800,1661.64,863.72,1064.67
1121007600,1523.42,863.428,1073.5
1121009400,1523.5,862.955,1079.08
1121011200,1661.63,862.483,1079.67
1121013000,1660.51,862.085,1089.75
1121014800,1658.56,861.805,1095.92
1121016600,1655.88,861.695,1100.83
1121018400,1652.07,861.592,1108
1121020200,1648.05,861.427,1112.5
1121022000,1645.66,861.421,1113.25
1121023800,1644.06,861.542,1108.17
1121025600,1643.51,861.6,1104.42
1121027400,1644.04,861.727,1103.17
1121029200,1644.19,862.093,1100.17
1121031000,1643.12,862.427,1102.33
1121032800,1642.3,862.659,1107.33
1121034600,1642.7,862.99,1108.42
1121036400,1642.97,863.248,1108
1121472000,1642.93,867.504,1060.92
1121473800,1644.23,867.589,1061.25
1121475600,1644.98,867.536,1064.08
1121477400,1646.23,867.536,1066.42
1121479200,1648.02,867.65,1068.58
1121481000,1648.98,867.684,1071.92
1121482800,1648.34,867.544,1076.08
1121484600,1647.38,867.297,1076
1121486400,1646.73,867.062,1076.42
1121488200,1646.25,866.958,1078.42
1121490000,1645.92,866.793,1081.5
1121491800,1645.59,866.54,1083.58
1121493600,1645.55,866.225,1083.92
1121495400,1645.88,865.912,1082.33
1121497200,1645.67,865.676,1081.25
1121499000,1645.15,865.456,1085.58
1121500800,1645.17,865.237,1087
1121502600,1646.1,864.945,1084.75
1121504400,1648.13,864.705,1081.67
1121506200,1649.96,864.636,1081.25
1121508000,1650.98,864.71,1086.42
1121509800,1651.3,864.585,1092.17
1121511600,1652.7,864.346,1097.58
1121513400,1654.46,864.302,1097.08
1121515200,1656.67,864.281,1093
1121517000,1660.63,864.195,1088.67
1121518800,1664.35,864.19,1080.92
1121520600,1665.65,864.315,1077.25
1121522400,1664.77,864.357,1081.58
1121524200,1664.9,864.202,1079.17
1121526000,1666.87,863.883,1074.08
1121527800,1668.07,863.493,1070.58
1121529600,1667.58,863.074,1069.92
1121531400,1666.33,862.614,1075.17
1121533200,1665.36,862.267,1078.67
1121535000,1663.88,861.895,1081.67
1121536800,1661.39,861.503,1086
1121538600,1659.07,861.233,1091.67
1121540400,1656.82,861.132,1092.75
1121542200,1653.28,861.028,1090.25
1121544000,1650.67,861.07,1084
1121545800,1648.95,861.308,1085.17
1121547600,1645.61,861.523,1085.67
1121549400,1643.28,861.883,1073.42
1121551200,1642.35,862.147,1073.25
1121553000,1642.59,862.392,1079.92
1121554800,1643.62,862.632,1084.33
1120348800,1636.72,861.116,1069.5
1120350600,1637.02,861.22,1060.25
1120352400,1637.15,861.082,1065.75
1120354200,1637.46,860.705,1070.92
1120356000,1638.7,860.376,1074.5
1120357800,1638.76,860.223,1081
1120359600,1637.96,859.966,1086.17
1120361400,1637.56,859.569,1088.33
1120363200,1638.18,859.355,1089.92
1120365000,1639.57,859.253,1090.58
1120366800,1640.32,858.966,1092
1120368600,1641.02,858.573,1092.25
1120370400,1641.93,858.223,1095
1120372200,1642.76,857.986,1097.92
1120374000,1643.68,857.821,1099.58
1120375800,1643.72,857.49,1101.75
1120377600,1643.99,857.307,1100.17
1120379400,1645.97,857.605,1097
1120381200,1647.35,857.82,1097.25
1120383000,1647.01,857.84,1097.17
1120384800,1647.91,858.267,1098.25
1120386600,1649.29,858.858,1102.25
1120388400,1649.25,858.98,1100.75
1120390200,1649.8,858.633,1095.83
1120392000,1651.04,858.14,1088.92
1120393800,1654.14,858.028,1084.25
1120395600,1658.78,858.257,1085.75
1120397400,1660.95,858.244,1086.5
1120399200,1660.85,857.949,1083.67
1120401000,1659.6,857.492,1082.67
1120402800,1659.37,857.156,1089.33
1120404600,1660.71,857.188,1094.67
1120406400,1661.05,857.23,1098.17
1120408200,1655.62,857.485,839.167
1120410000,1647.66,857.727,548.833
1120411800,1642.05,857.644,520.75
1120413600,1636.92,857.474,519.5
1120415400,1634.36,857.562,516.583
1120417200,1633.63,857.817,515.5
1120419000,1633.52,857.792,519.583
1120420800,1632.68,857.844,522.083
1120422600,1629.96,857.819,520.167
1120424400,1628.82,857.884,520.083
1120426200,1628.63,857.955,572.417
1120428000,1630.59,858.113,790.833
1120429800,1635.11,858.317,984.583
1120431600,1639.13,858.584,1043.33
1121904000,1633.76,858.222,1029.67
1121905800,1633.46,858.169,1026.17
1121907600,1633.38,858.075,1035.33
1121909400,1634.85,858.067,1043.25
1121911200,1635.66,858.04,1045.75
1121913000,1635.91,857.865,1049.58
1121914800,1637.06,857.72,1053
1121916600,1637.63,857.612,1054.5
1121918400,1637.95,857.458,1058.67
1121920200,1639.18,857.505,1059.83
1121922000,1639.23,857.445,1062.58
1121923800,1637.48,857.086,1066.33
1121925600,1636.34,856.729,1060.67
1121927400,1636.62,856.505,1056.25
1121929200,1638.01,856.312,1057.17
1121931000,1639.1,856.013,1060
1121932800,1639.38,855.728,1063
1121934600,1640.3,855.64,1063.42
1121936400,1640.76,855.659,1063.67
1121938200,1640.59,855.593,1063.42
1121940000,1642.65,855.492,1065.83
1121941800,1644.87,855.599,1063.58
1121943600,1646.18,855.812,1058.92
1121945400,1648.86,855.795,1060
1121947200,1655.12,855.785,1025.83
1121949000,1661.1,855.781,966.333
1121950800,1664.16,855.704,936.167
1121952600,1665.16,855.671,922.083
1121954400,1666.66,855.574,916.833
1121956200,1668.63,855.156,914.333
1121958000,1527.63,854.518,912.833
1121959800,1524.85,854.063,917.583
1121961600,1662.43,853.803,919.25
1121963400,1660.7,853.528,928.417
1121965200,1658.67,853.334,941
1121967000,1655.81,853.281,950.25
1121968800,1652.43,853.267,956.583
1121970600,1648.99,853.338,956.583
1121972400,1645.29,853.451,953.917
1121974200,1641.84,853.548,951.583
1121976000,1638.81,853.665,949.667
1121977800,1636.81,853.854,946.167
1121979600,1635.33,854.093,943.167
1121981400,1634.67,854.332,945.5
1121983200,1635.03,854.51,948.417
1121985000,1635.85,854.621,950.833
1121986800,1636.65,854.72,954.417
1120176000,1638.51,858.217,1068.08
1120177800,1637.55,858.457,1057.58
1120179600,1637.2,858.57,1056.92
1120181400,1637.07,858.633,1060.25
1120183200,1638.06,858.833,1066.92
1120185000,1639.19,859.005,1070.58
1120186800,1640.52,859.05,1076.08
1120188600,1640.31,859.05,1082.58
1120190400,1639.23,859.1,1082.5
1120192200,1640.11,859.265,1082
1120194000,1640.07,859.456,1080
1120195800,1639.27,859.563,1081.75
1120197600,1639.46,859.619,1086.33
1120199400,1640.1,859.626,1086.08
1120201200,1640.39,859.584,1089.08
1120203000,1639.94,859.448,1094.08
1120204800,1639.62,859.195,1095.92
1120206600,1640.22,859.166,1098.08
1120208400,1641.51,859.374,1099.67
1120210200,1642.69,859.501,1099.75
1120212000,1643.81,859.683,1101.67
1120213800,1644.76,859.972,1098.75
1120215600,1645.08,860.17,1095.92
1120217400,1646.35,860.445,1101
1120219200,1647.69,860.812,1101.08
1120221000,1648.45,861.198,1098.33
1120222800,1651.58,861.632,1095.5
1120224600,1655.42,861.917,1089.17
1120226400,1657.47,862.094,1080.67
1120228200,1658.44,862.226,1078.58
1120230000,1658.48,862.156,1079.92
1120231800,1657.95,861.818,1080.67
1120233600,1657.61,861.463,1087.75
1120235400,1656.79,861.18,1092.58
1120237200,1655.59,860.89,1093.75
1120239000,1654,860.721,1095.25
1120240800,1651.3,860.643,1096.58
1120242600,1648.82,860.611,1098.08
1120244400,1647.01,860.669,1102.67
1120246200,1645.28,860.801,1104.5
1120248000,1643.17,861.005,1101
1120249800,1640.22,861.159,1098.5
1120251600,1636.97,861.28,1094.25
1120253400,1635.21,861.554,1094.08
1120255200,1635.58,861.882,1098.25
1120257000,1636.79,862.207,1100.17
1120258800,1637.97,862.566,1102.08
1122249600,1643.24,863.245,1021.92
1122251400,1643.94,863.222,1016.75
1122253200,1645.31,863.248,1023.08
1122255000,1645.91,863.227,1025.25
1122256800,1646.17,863.101,1029.75
1122258600,1646.41,862.899,1036.92
1122260400,1646.39,862.651,1037.17
1122262200,1645.9,862.333,1040.08
1122264000,1645.86,862.005,1041.58
1122265800,1646.46,861.72,1040.25
1122267600,1646.95,861.476,1042.33
1122269400,1647.48,861.24,1041.92
1122271200,1647.47,860.885,1044.83
1122273000,1647.55,860.468,1047.75
1122274800,1648.11,860.13,1049.42
1122276600,1649.14,859.793,1050.83
1122278400,1650.21,859.485,1049.58
1122280200,1650.52,859.276,1051.33
1122282000,1651.11,859.071,1051.42
1122283800,1652.4,858.85,1048.83
1122285600,1653.6,858.738,1052.67
1122287400,1653.92,858.666,1056.08
1122289200,1654.26,858.483,1056.5
1122291000,1657.5,858.397,1055.58
1122292800,1661.68,858.334,1049.83
1122294600,1664.69,858.194,1039.33
1122296400,1666.64,858.185,1029.75
1122298200,1669.04,858.202,1030
1122300000,1671.1,858.002,1030.83
1122301800,1671.14,857.579,1030.75
1122303600,1671.44,857.212,1031.67
1122305400,1670.99,856.872,1029.17
1122307200,1669.02,856.392,1026.42
1122309000,1665.95,855.807,1029.33
1122310800,1663.58,855.272,1040.92
1122312600,1660.63,854.818,1051.83
1122314400,1657.26,854.524,1059.58
1122316200,1655.22,854.496,1063.92
1122318000,1652.63,854.48,1061.75
1122319800,1649.95,854.48,1061.17
1122321600,1648.06,854.752,1060.83
1122323400,1646.8,855.161,1054.83
1122325200,1646.84,855.699,1050.25
1122327000,1648.47,856.328,1050.42
1122328800,1649.02,856.51,1056.67
1122330600,1648.59,856.583,1061.25
1122332400,1650.36,857.024,1062.58
1121644800,1645.66,865.816,1047.5
1121646600,1645.67,865.817,1046.75
1121648400,1645.73,865.966,1049.33
1121650200,1646,866.149,1047.33
1121652000,1645.83,866.235,1052.5
1121653800,1645.7,866.144,1057.33
1121655600,1371.63,866.017,1055.5
1121657400,1372.04,866.028,1056.92
1121659200,1646.54,866.125,1063.25
1121661000,1646.48,866.113,1068.25
1121662800,1646.65,865.994,1072
1121664600,1647.21,865.945,1073.83
1121666400,1647.3,865.931,1072.67
1121668200,1647.15,865.856,1072.67
1121670000,1648.2,865.855,1076.58
1121671800,1648.77,865.873,1079.67
1121673600,1648,865.783,1081.5
1121675400,1647.97,865.68,1085
1121677200,1649.24,865.78,1087.42
1121679000,1651.31,866.071,1085.25
1121680800,1651.47,866.22,1083.75
1121682600,1651.53,866.381,1082.25
1121684400,1652.8,866.722,1082.08
1121686200,1654.5,866.945,1080.83
1121688000,1658.13,867.124,1078.17
1121689800,1662.25,867.354,1073.42
1121691600,1665.79,867.49,1058.83
1121693400,1668.2,867.612,1052.75
1121695200,1668.21,867.726,1058
1121697000,1667.22,867.751,1058.17
1121698800,1528.33,867.658,1059.5
1121700600,1528.21,867.488,1060.42
1121702400,1666.75,867.256,1056.25
1121704200,1665.8,866.891,1060.5
1121706000,1663.59,866.467,1068.67
1121707800,1660.76,866.138,1071.83
1121709600,1658.28,865.948,1076.17
1121711400,1656.04,865.813,1077.75
1121713200,1653.04,865.642,1078.33
1121715000,1649.96,865.554,1080.83
1121716800,1647.04,865.645,1080.5
1121718600,1643.68,865.783,1078.5
1121720400,1639.43,865.842,1069.08
1121722200,1635.51,865.927,1060.08
1121724000,1634.17,866.105,1060.92
1121725800,1634.77,866.324,1061.25
1121727600,1635.55,866.47,1063.17
1121040000,1642.79,863.626,1084.58
1121041800,1642.79,863.866,1078.17
1121043600,1642.01,864.057,1074.58
1121045400,1641.1,864.185,1074.75
1121047200,1640.76,864.286,1080.33
1121049000,1640.31,864.373,1086.75
1121050800,1640.39,864.496,1093.83
1121052600,1640.85,864.626,1096.75
1121054400,1640.43,864.66,1096.92
1121056200,1639.89,864.618,1096.58
1121058000,1639.5,864.512,1095.75
1121059800,1638.82,864.385,1094.58
1121061600,1638.76,864.389,1097.33
1121063400,1639.16,864.423,1103.92
1121065200,1639.53,864.352,1104.5
1121067000,1639.59,864.261,1102.33
1121068800,1640.2,864.235,1101.25
1121070600,1641.56,864.266,1101.92
1121072400,1642.7,864.38,1101.33
1121074200,1643.7,864.657,1101
1121076000,1644.16,865.008,1103.25
1121077800,1643.94,865.24,1101.58
1121079600,1643.87,865.301,1100.92
1121081400,1644.11,865.411,1099.5
1121083200,1645.32,865.545,1099.42
1121085000,1648.54,865.6,1097.33
1121086800,1652.28,865.822,1086.83
1121088600,1653.81,866.045,1082.58
1121090400,1653.95,865.991,1081.33
1121092200,1653.46,865.793,1081.33
1121094000,1653.77,865.508,1087.92
1121095800,1652.94,865.124,1092.75
1121097600,1651.23,864.905,1092.25
1121099400,1651.34,864.681,1094.25
1121101200,1650.85,864.304,1101
1121103000,1649.75,864.149,1106.25
1121104800,1648.47,864.081,1109.25
1121106600,1645.9,863.863,1108.75
1121108400,1643.42,863.736,1106.5
1121110200,1641.22,863.683,1106.75
1121112000,1638.29,863.59,1103.42
1121113800,1635.58,863.586,1098.83
1121115600,1632.64,863.697,1094.33
1121117400,1630.85,863.942,1090.08
1121119200,1630.56,864.213,1090.17
1121121000,1630.12,864.337,1095.92
1121122800,1630.06,864.404,1103.08
1121212800,1637.77,856.718,1075.5
1121214600,1637.12,856.43,1081.17
1121216400,1636.64,856.189,1088.17
1121218200,1636.03,856.344,1093.42
1121220000,1635.86,856.645,1096.33
1121221800,1635.72,856.8,1099.33
1121223600,1634.84,856.932,1101.92
1121225400,1634.9,857.137,1101.83
1121227200,1635.8,857.438,1100.92
1121229000,1635.08,857.444,1099.17
1121230800,1634.58,857.348,1096.5
1121232600,1634.68,857.403,1099.83
1121234400,1634.86,857.606,1106.42
1121236200,1636.25,858.109,1106.17
1121238000,1635.94,858.538,1106.83
1121239800,1634.32,858.849,1105.67
1121241600,1634.03,859.282,1101.33
1121243400,1633.95,859.735,1100.92
1121245200,1633.54,860.209,1103.92
1121247000,1633.2,860.648,1104.25
1121248800,1633.37,861.095,1102
1121250600,1634.15,861.62,1101.25
1121252400,1635.88,862.194,1098.33
1121254200,1638.78,862.811,1096.33
1121256000,1641.5,863.097,1093.75
1121257800,1642.44,862.991,1093
1121259600,1643.76,863.205,1097.08
1121261400,1645.41,863.443,1094.58
1121263200,1646.35,863.445,1089.92
1121265000,1647.87,863.613,1088.25
1121266800,1648.84,863.64,1089.08
1121268600,1649.15,863.338,1094.25
1121270400,1650.04,862.949,1093.67
1121272200,1650.53,862.426,1091.42
1121274000,1513.56,861.778,1094.83
1121275800,1513.84,861.258,1096
1121277600,1650.52,860.836,1096.67
1121279400,1648.65,860.281,1098.67
1121281200,1646.73,859.787,1101.58
1121283000,1645.19,859.605,1104.42
1121284800,1642.96,859.474,1105.08
1121286600,1641.07,859.453,1102.67
1121288400,1638.94,859.46,1097.25
1121290200,1637.29,859.508,1096
1121292000,1637.66,859.692,1102.5
1121293800,1638.81,859.826,1107.83
1121295600,1639.43,859.785,1107.33
1121299200,1641.69,859.7,1076
1121301000,1641.85,859.723,1073
1121302800,1641.52,859.7,1076.92
1121304600,1641.22,859.74,1083.92
1121306400,1641.05,859.808,1086.5
1121308200,1641.62,859.847,1086.67
1121310000,1505.17,859.86,1086.42
1121311800,1504.8,859.825,1088.25
1121313600,1641.31,859.755,1092.08
1121315400,1641.95,859.661,1092.83
1121317200,1642.53,859.476,1092.58
1121319000,1642.61,859.137,1095.08
1121320800,1643.11,858.791,1095
1121322600,1643.95,858.583,1095.92
1121324400,1645.64,858.712,1100.17
1121326200,1646.48,858.764,1100.17
1121328000,1646.15,858.58,1101.17
1121329800,1646.55,858.618,1104.25
1121331600,1646.66,858.726,1104.25
1121333400,1646.76,858.94,1104.5
1121335200,1647.55,859.236,1105.17
1121337000,1649.11,859.4,1106.92
1121338800,1650.04,859.57,1107.75
1121340600,1651.27,859.812,1108.5
1121342400,1654.16,860.002,1107.42
1121344200,1657.75,860.095,1105.42
1121346000,1661.19,860.252,1099.5
1121347800,1664.14,860.537,1092.67
1121349600,1666.63,860.75,1093.67
1121351400,1667.41,860.78,1085.33
1121353200,1667.41,860.67,1081.58
1121355000,1667.32,860.492,1085.25
1121356800,1666.24,860.25,1084.5
1121358600,1664.08,859.899,1091.08
1121360400,1661.9,859.631,1098.75
1121362200,1660.6,859.57,1103.25
1121364000,1659.15,859.646,1106.17
1121365800,1655.87,859.782,1105.25
1121367600,1652.76,860.011,1104.5
1121369400,1651.06,860.454,1110.33
1121371200,1649.5,860.892,1113.17
1121373000,1647.73,861.382,1108.5
1121374800,1645.55,862.191,1102.17
1121376600,1643.88,863.178,1099.25
1121378400,1643.67,864.178,1100.92
1121380200,1643.45,865.082,1099.67
1121382000,1643.7,865.866,1096
1121385600,1646.11,867.279,1056.25
1121387400,1646.88,867.796,1056.25
1121389200,1647.34,868.214,1065.83
1121391000,1647.87,868.549,1068.83
1121392800,1647.81,868.762,1070.92
1121394600,1647.33,868.921,1072.33
1121396400,1509.97,869.089,1073.67
1121398200,1510.78,869.307,1077
1121400000,1649.16,869.573,1077.83
1121401800,1650.13,869.879,1078.58
1121403600,1650.86,870.167,1080.08
1121405400,1651.27,870.367,1079.33
1121407200,1651.74,870.447,1079.17
1121409000,1652.52,870.459,1081.25
1121410800,1653.23,870.486,1085.75
1121412600,1653.35,870.532,1087.83
1121414400,1652.63,870.517,1087.33
1121416200,1651.1,870.413,1085.5
1121418000,1650.13,870.402,1084.83
1121419800,1649.87,870.425,1087.08
1121421600,1649.38,870.393,1088.67
1121423400,1649.21,870.491,1092.08
1121425200,1649.84,870.681,1094.08
1121427000,1652.4,870.792,1092.08
1121428800,1656.81,870.87,1090.75
1121430600,1660.74,870.986,1088.25
1121432400,1663.11,871.056,1085.08
1121434200,1665.05,871.08,1076.08
1121436000,1666.58,871.022,1072.83
1121437800,1667.14,870.931,1072
1121439600,1666.28,870.757,1073
1121441400,1664.67,870.31,1078.08
1121443200,1663.86,869.856,1078.58
1121445000,1662.82,869.504,1084.08
1121446800,1660.89,869.169,1089.83
1121448600,1658.53,868.843,1093.17
1121450400,1655.85,868.472,1094.17
1121452200,1652.86,868.122,1092.17
1121454000,1649.63,867.849,1093.08
1121455800,1647.01,867.731,1092.83
1121457600,1644.78,867.717,1089
1121459400,1642.73,867.764,1087.08
1121461200,1640.19,867.773,1078.58
