date,MagnM,Axym,Azrange,TminM,DminM,OType,Bmax,Bzmin,Vmax,Dstmin
19,2011.02.22 01:00:00,0.5,0.75,0.82,9,-0.2,9,6.6,-2.4,439.0,-22.0
20,2011.02.27 05:00:00,0.8,1.22,0.99,33,-0.21,9,6.4,-4.3,347.0,-7.0
21,2011.03.01 01:00:00,1.4,0.76,1.55,23,-0.43,9,13.8,-11.1,687.0,-81.0
22,2011.03.06 03:31:00,0.5,1.42,1.87,1,-0.24,3,6.3,-2.2,538.0,-27.0
23,2011.03.10 06:45:00,3.0,3.0,1.45,25,-0.46,1,11.9,-10.5,405.0,-83.0
24,2011.03.11 16:00:00,1.2,1.73,2.42,5,-0.54,9,13.8,-10.1,599.0,-62.0
25,2011.03.16 22:00:00,0.9,2.12,0.71,14,-0.25,9,9.2,-5.0,429.0,-8.0
26,2011.03.20 11:00:00,0.8,2.53,0.97,12,-0.27,9,7.3,-3.4,387.0,-16.0
27,2011.03.22 07:00:00,1.0,1.47,1.26,10,-0.22,9,10.4,-4.8,516.0,-14.0
28,2011.03.29 16:30:00,2.9,1.4,1.72,23,-0.49,1,14.5,-7.0,391.0,-4.0
29,2011.04.01 16:48:00,2.2,1.15,1.43,36,-0.21,1,11.5,-6.3,650.0,-38.0
30,2011.04.05 19:00:00,1.6,2.36,1.73,12,-0.43,9,8.0,-2.7,579.0,-15.0
31,2011.04.06 09:33:00,1.5,1.56,2.51,3,-0.41,1,15.4,-8.8,539.0,-60.0
32,2011.04.07 01:00:00,1.4,2.86,2.52,41,-0.27,9,6.3,-4.4,556.0,-43.0
33,2011.04.09 02:00:00,0.5,2.28,1.95,-2,-0.07,9,6.6,-4.4,459.0,-39.0
34,2011.04.10 02:00:00,0.7,1.48,1.2,8,-0.18,9,4.7,-2.5,392.0,-15.0
35,2011.04.11 08:00:00,1.6,1.56,0.97,29,-0.36,9,15.0,-7.1,600.0,-51.0
36,2011.04.15 10:00:00,0.5,1.28,0.92,-2,-0.21,9,3.9,-2.4,405.0,-18.0
37,2011.04.18 06:52:00,0.7,1.38,1.25,1,-0.21,5,12.8,-4.8,404.0,-14.0
38,2011.04.19 21:10:00,1.2,1.66,0.93,55,-0.27,5,15.9,-7.5,555.0,-21.0
39,2011.04.23 11:00:00,0.9,1.43,0.76,25,-0.18,9,9.6,-5.6,551.0,-15.0
40,2011.04.29 17:00:00,2.5,0.9,1.13,48,-0.31,9,17.3,-5.3,703.0,-49.0
41,2011.05.07 12:00:00,0.4,1.26,0.9,20,-0.23,9,6.7,-2.7,383.0,-12.0
42,2011.05.09 13:00:00,0.6,0.84,0.93,18,-0.2,9,8.5,-4.5,390.0,-13.0
43,2011.05.14 19:00:00,1.2,1.09,0.73,33,-0.22,9,11.2,-2.6,545.0,-21.0
44,2011.05.16 07:00:00,0.5,1.18,0.79,-1,-0.17,9,10.3,-4.5,596.0,-22.0
45,2011.05.21 05:00:00,0.7,1.02,0.61,28,-0.2,9,8.8,-4.8,451.0,-10.0
46,2011.05.26 13:59:00,0.8,0.85,0.63,32,-0.15,1,9.2,-6.2,477.0,-34.0
47,2011.05.28 01:00:00,1.3,0.94,0.74,19,-0.26,9,13.0,-10.7,548.0,-80.0
48,2011.05.29 00:00:00,0.7,1.02,0.93,23,-0.25,9,10.5,-5.3,752.0,-56.0
49,2011.06.01 03:00:00,0.7,1.13,1.03,18,-0.19,9,5.8,-3.7,596.0,-32.0
50,2011.06.04 20:44:00,3.4,1.78,1.12,8,-0.85,1,23.6,-4.5,556.0,-45.0
51,2011.06.07 14:00:00,0.7,1.09,1.04,10,-0.22,9,9.7,-6.4,547.0,-34.0
52,2011.06.09 18:00:00,0.4,1.53,1.68,8,-0.2,9,9.5,-5.2,447.0,-37.0
53,2011.06.10 08:47:00,1.7,2.6,1.84,8,-0.34,1,10.9,-5.4,469.0,-27.0
54,2011.06.13 19:00:00,0.7,1.18,0.56,26,-0.2,9,8.7,-3.3,555.0,-10.0
55,2011.06.16 07:00:00,0.7,0.73,0.68,14,-0.15,9,5.7,-3.5,488.0,-7.0
56,2011.06.17 02:39:00,2.9,1.61,1.41,21,-0.4,5,9.3,-4.6,546.0,-9.0
57,2011.06.21 14:00:00,0.2,0.87,0.49,-1,-0.16,9,6.1,-3.0,496.0,-7.0
58,2011.06.22 03:00:00,4.1,1.33,1.37,47,-0.44,9,10.5,-5.3,661.0,-26.0
59,2011.06.28 15:00:00,0.6,1.14,1.16,20,-0.21,9,5.6,-4.1,403.0,-1.0
60,2011.06.30 16:00:00,0.9,0.76,1.36,7,-0.34,9,10.3,-8.7,422.0,-44.0
61,2011.07.02 17:00:00,0.9,1.22,1.43,53,-0.27,9,10.1,-8.7,428.0,-50.0
62,2011.07.06 03:00:00,1.1,1.21,1.47,28,-0.18,9,6.3,-4.5,409.0,-30.0
63,2011.07.08 16:00:00,0.6,0.85,0.7,2,-0.18,9,12.8,-6.8,356.0,-16.0
64,2011.07.09 09:00:00,0.8,1.12,1.3,44,-0.26,9,10.0,-4.6,503.0,-28.0
65,2011.07.11 08:50:00,3.0,1.69,2.55,17,-0.72,5,12.6,-2.9,708.0,-24.0
66,2011.07.14 18:00:00,0.8,0.82,0.92,7,-0.16,9,6.0,-4.5,510.0,-12.0
67,2011.07.18 08:00:00,1.5,0.7,0.53,65,-0.18,9,10.4,-3.6,731.0,-20.0
68,2011.07.24 20:00:00,0.6,0.73,0.9,8,-0.28,9,7.3,-4.5,601.0,-21.0
69,2011.07.28 21:00:00,0.5,0.86,0.7,32,-0.26,9,9.8,-3.7,412.0,-12.0
70,2011.07.30 12:00:00,1.2,1.6,1.18,26,-0.32,9,14.1,-7.6,686.0,-40.0
71,2011.08.02 17:00:00,0.4,1.03,0.6,15,-0.18,9,4.5,-2.1,454.0,-11.0
72,2011.08.04 21:53:00,0.7,1.45,0.83,4,-0.21,5,9.5,-4.9,431.0,-11.0
73,2011.08.05 17:51:00,4.8,2.29,1.47,20,-1.45,1,29.4,-18.7,611.0,-115.0
74,2011.08.08 06:00:00,0.5,1.64,1.26,-2,-0.28,9,5.8,-2.4,632.0,-43.0
75,2011.08.11 20:00:00,0.8,1.58,0.79,20,-0.16,9,4.7,-2.3,417.0,-21.0
76,2011.08.13 19:00:00,0.6,1.57,0.66,38,-0.17,9,9.4,-4.1,528.0,-20.0
77,2011.08.15 15:00:00,0.9,1.23,1.22,27,-0.32,9,7.3,-4.6,575.0,-19.0
78,2011.08.17 12:00:00,0.7,1.23,0.98,5,-0.26,9,5.5,-2.7,430.0,-17.0
79,2011.08.20 19:00:00,0.7,1.01,0.97,44,-0.15,9,6.9,-4.1,415.0,-14.0
80,2011.08.23 03:00:00,0.7,0.88,0.72,29,-0.16,9,9.9,-3.8,569.0,-19.0
81,2011.08.27 01:00:00,0.7,1.05,0.57,13,-0.14,9,7.6,-3.1,458.0,-22.0
82,2011.08.29 01:00:00,0.7,0.92,0.69,3,-0.15,9,8.6,-3.4,534.0,-23.0
83,2011.09.02 20:00:00,1.0,0.92,0.7,33,-0.28,9,10.3,-3.8,416.0,-20.0
84,2011.09.04 12:00:00,0.5,1.08,0.82,28,-0.16,9,9.6,-3.8,441.0,-19.0
85,2011.09.08 10:00:00,0.3,1.39,1.12,-2,-0.1,9,3.0,-1.8,362.0,-14.0
86,2011.09.09 12:42:00,3.2,0.93,2.16,26,-0.44,1,19.3,-14.2,560.0,-75.0
87,2011.09.10 22:00:00,0.9,0.67,1.4,0,-0.23,9,10.0,-4.9,652.0,-41.0
88,2011.09.17 03:43:00,2.4,1.74,2.41,21,-0.61,5,13.6,-9.0,549.0,-72.0
89,2011.09.18 12:00:00,0.9,1.98,1.07,0,-0.14,9,6.0,-1.0,498.0,-31.0
90,2011.09.19 22:00:00,0.6,0.75,0.9,6,-0.22,9,6.0,-3.3,445.0,-16.0
91,2011.09.22 00:00:00,0.4,1.09,0.51,6,-0.23,9,6.8,-2.9,413.0,-17.0
92,2011.09.22 18:00:00,0.8,0.8,0.77,36,-0.2,9,5.7,-2.9,389.0,-29.0
93,2011.09.25 11:45:00,1.3,1.02,0.91,18,-0.23,1,10.5,-3.1,367.0,-7.0
94,2011.09.26 12:35:00,5.1,1.0,2.95,7,-1.51,1,34.2,-16.4,704.0,-118.0
95,2011.09.28 03:00:00,0.8,1.33,1.11,3,-0.28,9,6.4,-4.5,518.0,-68.0
96,2011.09.29 00:27:00,1.2,1.33,1.62,3,-0.7,3,11.6,-9.1,592.0,-50.0
97,2011.09.30 19:00:00,0.9,1.03,1.07,3,-0.29,9,7.2,-5.9,564.0,-32.0
98,2011.10.05 07:36:00,2.3,1.77,1.94,15,-0.46,5,13.8,-6.3,470.0,-42.0
99,2011.10.06 12:00:00,0.7,0.77,1.08,7,-0.2,9,12.0,-4.3,390.0,-33.0
100,2011.10.08 06:00:00,1.0,1.38,1.39,29,-0.24,9,9.5,-4.9,359.0,-35.0
101,2011.10.11 00:00:00,0.8,1.15,1.53,21,-0.24,9,8.1,-4.2,417.0,-10.0
102,2011.10.14 22:00:00,1.0,0.8,0.63,25,-0.19,9,8.4,-4.9,480.0,-19.0
103,2011.10.19 03:00:00,0.4,0.67,0.98,5,-0.17,9,5.6,-3.9,423.0,-13.0
104,2011.10.22 17:00:00,1.4,1.3,1.18,10,-0.19,9,8.0,-5.4,338.0,-9.0
105,2011.10.24 18:31:00,6.5,1.95,2.52,9,-1.29,5,24.0,-11.6,516.0,-147.0
106,2011.10.25 18:00:00,1.2,2.32,1.3,6,-0.33,9,13.2,-3.5,534.0,-60.0
107,2011.10.30 10:00:00,1.7,1.55,1.35,26,-0.33,9,12.6,-4.5,419.0,-22.0
108,2011.10.31 16:00:00,0.4,1.83,1.29,14,-1.34,9,9.0,-6.2,391.0,-45.0
109,2011.11.01 09:07:00,2.7,1.5,1.61,13,-0.52,5,13.0,-5.1,436.0,-72.0
110,2011.11.03 05:00:00,0.5,0.86,0.71,-1,-0.19,9,4.9,-3.0,397.0,-36.0
111,2011.11.04 21:00:00,0.5,0.89,0.93,5,-0.22,9,8.0,-4.1,352.0,-36.0
112,2011.11.06 02:00:00,0.6,1.19,1.05,17,-0.19,9,7.6,-1.8,333.0,-18.0
113,2011.11.07 15:00:00,1.3,1.68,1.23,17,-0.33,9,9.8,-7.0,407.0,-24.0
114,2011.11.10 03:00:00,0.7,1.68,0.79,21,-0.22,9,5.1,-2.9,385.0,-10.0
115,2011.11.11 04:00:00,0.8,1.15,0.9,4,-0.13,9,7.9,-4.0,410.0,-8.0
116,2011.11.12 05:59:00,0.8,1.38,0.97,5,-0.23,1,8.8,-3.2,464.0,-13.0
117,2011.11.13 02:00:00,1.1,1.29,1.3,6,-0.27,9,6.9,-3.6,424.0,-15.0
118,2011.11.15 12:00:00,0.7,1.09,0.89,37,-0.24,9,6.6,-3.7,459.0,-24.0
119,2011.11.18 16:00:00,0.9,0.91,1.09,4,-0.21,9,5.5,-5.0,405.0,-14.0
120,2011.11.21 12:00:00,1.2,1.05,1.54,14,-0.25,9,10.4,-7.3,370.0,-21.0
121,2011.11.22 21:00:00,0.7,0.64,0.9,15,-0.24,9,10.4,-4.4,436.0,-26.0
122,2011.11.27 03:00:00,0.9,1.12,1.05,5,-0.28,9,7.6,-4.9,445.0,-20.0
123,2011.11.28 21:50:00,1.8,1.81,1.71,25,-0.69,5,17.0,-7.0,520.0,-25.0
124,2011.11.30 09:00:00,0.9,1.92,1.3,2,-0.24,9,9.8,-6.5,486.0,-44.0
125,2011.12.02 16:00:00,0.6,1.33,0.97,13,-0.24,9,7.7,-6.9,420.0,-35.0
126,2011.12.03 23:00:00,0.6,1.4,0.97,-1,-0.22,9,5.6,-2.3,477.0,-23.0
127,2011.12.07 13:00:00,0.4,1.24,0.89,32,-0.13,9,4.5,-2.5,315.0,-7.0
128,2011.12.09 04:00:00,0.6,0.95,1.06,54,-0.21,9,10.7,-6.8,484.0,-34.0
129,2011.12.18 18:00:00,1.0,0.86,1.41,28,-0.27,9,9.7,-6.0,381.0,-6.0
130,2011.12.20 14:00:00,1.0,1.04,0.97,36,-0.24,9,8.4,-4.9,418.0,-20.0
131,2011.12.25 04:00:00,0.7,1.02,1.59,1,-0.17,9,7.7,-3.1,377.0,-8.0
132,2011.12.28 04:00:00,1.1,1.2,1.07,27,-0.2,9,13.3,-8.0,395.0,0.0
133,2011.12.29 22:00:00,1.5,1.35,1.69,16,-0.53,9,11.4,-5.0,431.0,-24.0
0,2012.01.02 02:00:00,1.2,1.34,1.12,60,-0.27,9,12.0,-7.1,427.0,-38.0
1,2012.01.05 17:00:00,0.7,0.99,0.9,6,-0.36,9,10.4,-4.9,435.0,-7.0
2,2012.01.06 20:00:00,0.7,0.94,0.84,63,-0.21,9,6.6,-4.3,456.0,-10.0
3,2012.01.10 23:00:00,0.3,0.81,0.54,-2,-0.24,9,5.3,-1.6,504.0,-9.0
4,2012.01.12 18:00:00,0.6,0.87,0.78,25,-0.2,9,8.7,-3.6,542.0,-3.0
5,2012.01.15 16:00:00,1.0,0.71,1.22,33,-0.28,9,13.2,-6.9,496.0,-15.0
6,2012.01.20 02:00:00,1.1,1.02,1.09,14,-0.17,9,7.1,-4.2,377.0,-6.0
7,2012.01.21 05:01:00,0.7,0.98,0.77,-2,-0.44,3,12.4,-4.8,332.0,-8.0
8,2012.01.22 06:11:00,3.4,1.74,2.36,19,-0.47,1,26.5,-10.5,459.0,-69.0
9,2012.01.24 15:03:00,3.2,1.59,3.02,7,-1.18,1,16.4,-9.3,673.0,-80.0
10,2012.01.26 12:00:00,0.7,1.65,1.9,7,-0.28,9,6.9,-3.8,495.0,-31.0
11,2012.01.27 05:00:00,1.1,1.75,1.25,34,-0.23,9,7.0,-2.8,551.0,-26.0
12,2012.01.28 18:00:00,0.7,1.61,1.19,42,-0.4,9,6.0,-3.7,440.0,-21.0
13,2012.01.30 16:24:00,2.2,2.05,1.81,27,-0.43,1,10.8,-4.3,427.0,-19.0
14,2012.01.31 22:00:00,2.3,1.6,1.6,1,-0.95,9,8.6,-6.0,439.0,-14.0
15,2012.02.06 14:00:00,0.7,0.83,0.8,35,-0.26,9,7.9,-4.4,504.0,-20.0
16,2012.02.09 13:00:00,0.6,0.95,0.91,12,-0.18,9,7.5,-4.1,460.0,-19.0
17,2012.02.12 09:00:00,0.5,1.03,1.64,31,-0.22,9,10.7,-4.6,416.0,-24.0
18,2012.02.14 01:00:00,2.4,2.5,1.55,26,-0.65,9,9.4,-8.1,414.0,-62.0
19,2012.02.16 06:00:00,0.6,1.07,1.11,-2,-0.25,9,7.3,-1.9,403.0,-58.0
20,2012.02.18 15:00:00,0.7,0.8,0.65,14,-0.27,9,11.7,-9.4,557.0,-54.0
21,2012.02.22 02:00:00,0.4,1.11,1.34,21,-0.25,9,10.1,-4.1,545.0,-10.0
22,2012.02.26 21:39:00,2.0,2.14,1.19,11,-0.4,1,8.9,-7.1,488.0,-12.0
23,2012.02.27 12:00:00,2.1,1.64,1.08,24,-0.37,9,14.9,-8.5,493.0,-57.0
24,2012.02.29 05:00:00,1.2,1.64,1.56,16,-0.32,9,8.7,-5.8,491.0,-32.0
25,2012.03.05 19:00:00,1.5,1.71,1.86,22,-0.38,9,10.9,-4.7,391.0,-24.0
26,2012.03.07 04:20:00,3.8,2.59,3.32,28,-0.5,1,17.1,-12.0,592.0,-85.0
27,2012.03.08 11:03:00,11.2,2.68,3.34,20,-1.84,1,23.1,-16.1,737.0,-143.0
28,2012.03.11 13:00:00,0.8,1.7,1.39,2,-0.25,1,8.3,-4.9,461.0,-44.0
29,2012.03.12 09:14:00,5.8,3.27,4.58,18,-1.05,1,23.6,-12.1,727.0,-51.0
30,2012.03.15 13:06:00,1.8,0.92,1.74,6,-0.7,1,15.8,-9.7,787.0,-80.0
31,2012.03.16 09:00:00,0.9,1.43,1.18,2,-0.47,9,9.3,-1.7,684.0,-51.0
32,2012.03.17 19:00:00,0.5,0.99,0.73,-2,-0.17,9,5.4,-2.8,671.0,-41.0
33,2012.03.18 23:00:00,0.6,1.65,0.98,0,-0.22,9,5.8,-3.0,540.0,-27.0
34,2012.03.22 15:00:00,0.4,1.19,0.87,0,-0.18,9,9.8,-6.4,415.0,-19.0
35,2012.03.24 04:00:00,0.5,1.31,0.85,6,-0.25,9,7.7,-6.5,468.0,-15.0
36,2012.03.27 02:00:00,1.6,1.51,1.76,27,-0.21,9,12.0,-7.0,464.0,-55.0
37,2012.03.29 20:00:00,0.7,1.14,1.36,27,-0.17,9,8.3,-4.4,401.0,-8.0
38,2012.03.31 11:00:00,1.1,1.12,1.24,38,-0.31,9,8.4,-4.0,375.0,-29.0
39,2012.04.03 18:00:00,0.3,0.9,0.8,0,-0.15,9,5.8,-3.7,364.0,-14.0
40,2012.04.04 19:00:00,3.4,2.08,2.99,33,-0.54,9,11.7,-8.3,375.0,-56.0
41,2012.04.09 20:00:00,0.7,1.3,0.67,-1,-0.2,9,6.8,-5.2,367.0,-3.0
42,2012.04.11 02:00:00,0.4,1.22,1.17,0,-0.15,9,9.3,-5.2,348.0,6.0
43,2012.04.12 00:00:00,1.2,1.25,1.15,24,-0.3,9,12.3,-5.0,643.0,-47.0
44,2012.04.17 10:00:00,0.5,0.91,0.96,6,-0.27,9,8.7,-6.3,432.0,-25.0
45,2012.04.19 19:00:00,0.3,1.49,1.16,-1,-0.13,9,7.3,-5.9,361.0,-24.0
46,2012.04.20 16:00:00,1.4,1.49,1.09,17,-0.31,9,7.9,-3.2,329.0,-7.0
47,2012.04.21 17:00:00,1.0,1.38,1.15,6,-0.35,9,9.4,-5.6,357.0,-24.0
48,2012.04.23 03:20:00,1.7,1.07,0.92,23,-0.41,1,15.5,-14.7,394.0,-103.0
49,2012.04.24 05:00:00,1.4,1.09,1.24,25,-0.31,9,14.1,-8.7,617.0,-108.0
50,2012.04.25 17:00:00,1.3,1.15,1.71,3,-0.43,9,9.7,-6.7,720.0,-44.0
51,2012.05.03 02:00:00,0.4,1.47,1.64,2,-0.09,9,7.9,-7.7,315.0,-20.0
52,2012.05.03 23:00:00,1.7,1.54,1.74,27,-0.26,9,8.0,-3.6,334.0,-8.0
53,2012.05.05 11:00:00,0.7,1.36,1.28,15,-0.16,9,9.7,-4.0,330.0,-3.0
54,2012.05.07 11:00:00,0.9,0.98,1.53,13,-0.23,9,8.3,-3.8,327.0,7.0
55,2012.05.08 17:00:00,1.7,1.53,1.92,12,-0.49,9,16.3,-9.6,638.0,-42.0
56,2012.05.12 14:00:00,1.0,1.18,1.56,12,-0.19,9,5.6,-4.2,587.0,-38.0
57,2012.05.15 01:00:00,0.8,0.97,1.08,20,-0.16,9,7.7,-1.9,454.0,-12.0
58,2012.05.16 12:00:00,2.6,2.03,1.38,46,-0.48,9,12.2,-6.5,433.0,-41.0
59,2012.05.20 01:00:00,1.1,2.38,1.54,24,-0.27,9,7.3,-4.9,433.0,-16.0
60,2012.05.21 19:37:00,0.8,1.8,1.06,11,-0.43,1,13.1,-7.5,430.0,-24.0
61,2012.05.22 16:00:00,0.6,1.41,0.86,10,-0.15,9,12.7,-5.9,639.0,-48.0
62,2012.05.24 15:00:00,0.8,1.47,0.61,11,-0.19,9,5.6,-3.6,529.0,-19.0
63,2012.05.28 13:00:00,0.5,1.33,0.68,21,-0.12,9,6.7,-3.4,384.0,2.0
64,2012.05.29 13:00:00,1.0,1.68,0.89,18,-0.2,9,9.0,-6.5,464.0,-11.0
65,2012.05.30 17:00:00,2.5,1.96,1.61,12,-0.49,9,9.9,-2.8,444.0,-5.0
66,2012.06.01 12:00:00,0.4,0.68,0.93,11,-0.11,9,9.2,-2.2,379.0,4.0
67,2012.06.02 15:00:00,0.4,0.6,1.08,5,-0.14,9,9.1,-7.5,355.0,-21.0
68,2012.06.03 12:00:00,0.8,1.1,0.8,67,-0.19,9,14.8,-12.6,735.0,-49.0
69,2012.06.09 22:00:00,1.1,1.42,1.65,23,-0.18,9,6.9,-5.1,462.0,-12.0
70,2012.06.11 13:00:00,0.9,2.0,1.09,1,-0.19,9,10.4,-8.9,422.0,-43.0
71,2012.06.16 09:55:00,1.1,1.64,0.52,7,-0.26,1,10.6,-3.4,413.0,15.0
72,2012.06.16 20:20:00,4.0,1.9,2.01,8,-1.63,1,40.1,-16.0,519.0,-71.0
73,2012.06.18 21:00:00,0.5,1.15,2.44,-2,-0.17,9,6.0,-3.0,556.0,-41.0
74,2012.06.20 18:00:00,1.1,1.67,1.5,52,-0.27,9,7.1,-4.8,443.0,-7.0
75,2012.06.24 06:00:00,0.9,1.23,0.78,17,-0.17,9,8.3,-4.6,383.0,-12.0
76,2012.06.25 12:00:00,0.5,1.05,0.52,14,-0.16,9,10.2,-5.7,457.0,-17.0
77,2012.06.26 23:00:00,0.6,0.87,0.71,25,-0.23,9,6.8,-3.3,504.0,-9.0
78,2012.06.29 20:00:00,1.7,1.09,1.31,69,-0.81,9,12.6,-6.1,689.0,-25.0
79,2012.07.03 19:00:00,0.9,1.53,2.21,19,-0.56,9,5.2,-3.8,580.0,-14.0
80,2012.07.04 17:00:00,3.1,1.53,2.28,28,-0.84,9,10.3,-4.5,537.0,-8.0
81,2012.07.06 15:00:00,1.0,2.2,0.86,-1,-0.69,9,10.5,-8.2,494.0,-23.0
82,2012.07.08 04:00:00,3.2,2.04,2.32,30,-0.77,9,12.3,-11.2,463.0,-68.0
83,2012.07.09 15:00:00,2.0,2.2,1.81,-2,-0.67,9,11.9,-11.2,532.0,-61.0
84,2012.07.14 18:09:00,7.6,2.62,2.45,23,-1.39,1,27.3,-17.7,667.0,-127.0
85,2012.07.17 10:00:00,2.5,1.69,1.8,60,-0.62,9,6.2,-3.5,550.0,-76.0
86,2012.07.20 04:47:00,2.2,2.8,1.1,18,-0.42,1,9.1,-5.5,476.0,-22.0
87,2012.07.21 16:05:00,2.7,2.06,1.27,9,-0.97,1,13.0,-4.6,517.0,-21.0
88,2012.07.23 03:00:00,2.4,1.93,2.35,7,-0.63,9,7.0,-4.6,570.0,-11.0
89,2012.07.26 11:00:00,2.0,2.43,1.21,43,-0.46,9,13.3,-8.3,403.0,-22.0
90,2012.07.30 05:00:00,1.6,2.38,1.8,65,-0.55,9,8.6,-7.5,450.0,-28.0
91,2012.08.02 10:00:00,1.0,1.62,1.81,0,-0.33,9,12.4,-10.0,491.0,-28.0
92,2012.08.04 08:00:00,0.6,1.14,1.04,24,-0.21,9,6.4,-4.9,425.0,-32.0
93,2012.08.07 21:00:00,0.7,0.83,0.81,4,-0.19,9,9.6,-5.9,424.0,-37.0
94,2012.08.10 05:00:00,0.5,0.85,1.35,9,-0.25,9,6.7,0.9,344.0,-23.0
95,2012.08.10 21:00:00,0.4,0.85,0.58,12,-0.2,9,7.1,-4.8,351.0,-14.0
96,2012.08.12 06:00:00,0.6,1.2,1.23,21,-0.19,9,12.1,-5.8,388.0,-23.0
97,2012.08.13 07:00:00,0.8,1.07,1.01,6,-0.23,9,9.8,-5.0,492.0,-20.0
98,2012.08.15 21:00:00,0.7,0.79,0.9,26,-0.15,9,7.0,-5.6,508.0,-28.0
99,2012.08.18 05:00:00,1.2,1.17,1.27,21,-0.48,9,12.4,-7.3,403.0,-25.0
100,2012.08.19 10:00:00,1.2,1.15,1.09,12,-0.28,9,11.5,-6.3,579.0,-34.0
101,2012.08.25 00:00:00,0.5,1.05,0.81,4,-0.2,9,8.9,-4.7,586.0,-22.0
102,2012.08.26 10:00:00,0.7,0.77,1.11,7,-0.19,9,9.2,-6.0,698.0,-8.0
103,2012.08.28 18:00:00,0.4,0.73,0.86,2,-0.17,9,4.8,-1.9,544.0,-5.0
104,2012.09.01 01:00:00,1.2,1.04,1.24,50,-0.27,9,19.8,-12.1,439.0,-78.0
105,2012.09.03 12:13:00,2.5,1.22,1.07,25,-0.47,1,19.8,-12.1,449.0,-78.0
106,2012.09.04 22:45:00,2.9,1.71,1.93,11,-0.59,3,15.2,-5.9,545.0,-68.0
107,2012.09.12 19:00:00,1.0,1.26,1.6,52,-0.28,9,13.4,-5.0,451.0,-18.0
108,2012.09.16 10:00:00,0.3,1.45,0.92,5,-0.15,9,6.3,-4.3,445.0,-23.0
109,2012.09.18 14:00:00,0.9,1.18,0.44,18,-0.21,9,7.5,-1.5,399.0,-23.0
110,2012.09.19 15:00:00,0.5,0.93,1.07,21,-0.14,9,12.0,-5.2,578.0,-37.0
111,2012.09.21 07:00:00,0.6,0.97,0.89,1,-0.15,9,5.1,-2.7,537.0,-20.0
112,2012.09.24 08:00:00,0.4,0.9,0.77,6,-0.28,9,5.0,-2.6,366.0,-4.0
113,2012.09.25 19:00:00,1.3,1.19,1.03,31,-0.14,9,11.1,-3.0,440.0,-9.0
114,2012.09.30 11:31:00,1.0,1.56,0.92,8,-0.36,1,7.9,-6.8,319.0,-133.0
115,2012.09.30 23:05:00,2.1,1.78,1.1,17,-0.51,1,21.0,-17.1,410.0,-119.0
116,2012.10.02 15:00:00,0.3,1.38,1.03,-1,-0.07,9,7.6,-3.1,340.0,-39.0
117,2012.10.03 15:00:00,0.4,1.58,0.64,9,-0.22,9,4.3,-2.2,345.0,-25.0
118,2012.10.05 07:00:00,0.5,0.91,0.73,16,-0.14,9,6.3,-4.5,332.0,-15.0
119,2012.10.06 10:00:00,0.4,1.14,0.56,15,-0.17,9,8.4,-4.7,345.0,-22.0
120,2012.10.07 07:00:00,1.7,1.02,0.85,19,-0.25,9,8.7,-4.6,338.0,-19.0
121,2012.10.08 05:16:00,2.2,1.95,1.71,18,-0.58,1,16.3,-15.6,466.0,-105.0
122,2012.10.09 20:00:00,1.8,2.17,1.95,13,-0.39,9,15.3,-6.0,551.0,-43.0
123,2012.10.11 10:00:00,0.4,2.3,0.49,9,-0.18,9,6.5,-2.7,476.0,-26.0
124,2012.10.12 01:00:00,2.1,2.55,2.38,27,-0.45,9,12.9,-10.9,549.0,-87.0
125,2012.10.13 13:00:00,0.7,0.97,0.7,-2,-0.19,9,9.0,-5.6,579.0,-69.0
126,2012.10.17 00:00:00,0.6,1.17,0.74,0,-0.22,9,9.0,-5.3,598.0,-26.0
127,2012.10.27 13:00:00,0.5,0.94,0.76,11,-0.14,9,5.2,-2.6,358.0,-17.0
128,2012.10.31 15:38:00,1.8,1.21,0.75,8,-1.03,1,15.8,-11.5,373.0,-63.0
129,2012.11.02 05:00:00,0.5,0.98,0.77,7,-0.09,9,7.9,-3.0,317.0,-31.0
130,2012.11.03 14:00:00,0.6,0.71,0.86,8,-0.23,9,7.0,-4.0,331.0,-18.0
131,2012.11.06 23:00:00,0.6,1.02,0.81,11,-0.23,9,11.3,-6.7,501.0,-15.0
132,2012.11.12 16:00:00,0.3,0.77,0.45,2,-0.15,9,8.6,-6.4,331.0,-2.0
133,2012.11.12 23:11:00,4.1,2.06,1.98,31,-0.7,1,22.8,-17.5,454.0,-108.0
134,2012.11.14 10:00:00,1.0,2.19,1.43,-2,-0.21,9,15.9,-15.3,482.0,-103.0
135,2012.11.19 01:00:00,0.6,1.1,1.02,15,-0.2,9,7.3,-5.8,416.0,-15.0
136,2012.11.20 06:00:00,0.9,0.82,0.99,24,-0.21,9,7.3,-6.8,452.0,-37.0
137,2012.11.23 21:51:00,3.6,1.68,1.97,24,-0.46,1,15.1,-6.9,409.0,-42.0
138,2012.11.25 04:00:00,0.7,1.0,1.22,0,-0.21,9,11.7,-5.0,461.0,-14.0
139,2012.11.26 05:12:00,0.7,1.81,0.82,19,-0.18,3,8.8,-3.6,533.0,-9.0
140,2012.11.30 09:00:00,0.3,0.81,0.64,-2,-0.25,9,5.6,-1.9,352.0,-2.0
141,2012.12.01 17:00:00,1.3,1.35,0.74,28,-0.36,9,10.7,-4.0,353.0,-10.0
142,2012.12.03 07:00:00,0.9,1.54,1.28,13,-0.35,9,12.6,-4.4,453.0,-1.0
