DATE,TSMB,ATHN,MXCO,ROME,OULU
2012-10-16 00:00:00,327.008, 55.909,224.438,151.106,102.903
2012-10-17 00:00:00,328.385, 56.106,225.001,151.588,103.388
2012-10-18 00:00:00,328.561, 56.235,224.723,151.563,103.188
2012-10-19 00:00:00,328.841, 56.070,225.267,151.644,103.396
2012-10-20 00:00:00,328.820, 56.205,225.377,151.860,103.714
2012-10-21 00:00:00,329.201, 56.315,225.204,152.092,103.887
2012-10-22 00:00:00,329.823, 56.373,226.520,152.612,104.187
2012-10-23 00:00:00,330.683, 56.502,227.106,153.044,104.711
2012-10-24 00:00:00,330.582, 56.384,227.313,153.292,104.794
2012-10-25 00:00:00,330.694, 56.801,228.037,153.619,105.364
2012-10-26 00:00:00,329.920, 56.527,227.417,153.173,105.098
2012-10-27 00:00:00,329.516, 56.522,227.239,153.137,105.011
2012-10-28 00:00:00,329.081, 56.388,225.981,153.590,104.765
2012-10-29 00:00:00,329.353, 56.652,226.961,153.406,104.945
2012-10-30 00:00:00,329.798, 56.655,226.777,153.233,104.777
2012-10-31 00:00:00,329.295, 56.509,226.579,152.456,104.807
2012-11-01 00:00:00,329.789, 56.376,226.256,152.354,103.482
2012-11-02 00:00:00,329.235, 56.479,226.023,152.279,103.995
2012-11-03 00:00:00,328.969, 56.321,226.395,152.213,104.437
2012-11-04 00:00:00,329.036, 56.520,226.390,   null,104.846
2012-11-05 00:00:00,329.548, 56.516,226.144,152.300,104.981
2012-11-06 00:00:00,329.983, 56.588,225.891,152.292,105.113
2012-11-07 00:00:00,329.795, 56.444,226.122,152.605,105.137
2012-11-08 00:00:00,330.084, 56.335,226.487,152.766,105.146
2012-11-09 00:00:00,331.245, 56.495,227.133,153.109,105.643
2012-11-10 00:00:00,331.452, 56.473,227.393,153.336,105.414
2012-11-11 00:00:00,331.109, 56.301,227.495,153.158,105.528
2012-11-12 00:00:00,331.586, 56.533,228.154,153.581,105.933
2012-11-13 00:00:00,329.052, 56.129,225.672,152.178,104.005
2012-11-14 00:00:00,328.275, 56.036,224.656,152.199,103.659
2012-11-15 00:00:00,326.642, 55.830,223.911,151.851,103.267
2012-11-16 00:00:00,327.862, 56.160,225.380,152.349,103.855
2012-11-17 00:00:00,329.003, 56.247,226.024,152.839,104.463
2012-11-18 00:00:00,329.717, 56.392,226.683,153.068,104.730
2012-11-19 00:00:00,328.771, 56.176,226.434,152.607,104.656
2012-11-20 00:00:00,328.999, 56.330,226.631,152.856,104.240
2012-11-21 00:00:00,328.915, 56.189,225.903,152.410,103.783
2012-11-22 00:00:00,328.499, 56.062,222.492,152.220,103.889
2012-11-23 00:00:00,328.943, 56.047,224.858,152.364,104.265
2012-11-24 00:00:00,325.235, 55.650,222.601,150.817,102.206
2012-11-25 00:00:00,322.452, 54.926,220.876,149.197,101.586
2012-11-26 00:00:00,323.373, 55.240,221.724,149.951,102.396
2012-11-27 00:00:00,323.984, 55.123,222.045,150.198,102.703
2012-11-28 00:00:00,324.620, 55.286,222.591,150.898,103.356
2012-11-29 00:00:00,325.087, 55.490,223.160,151.140,103.557
2012-11-30 00:00:00,325.419, 55.669,224.028,151.618,104.113
2012-12-01 00:00:00,325.792, 55.759,224.635,151.565,104.208
2012-12-02 00:00:00,   null, 55.589,224.219,151.497,103.467
2012-12-03 00:00:00,   null, 55.444,223.852,150.989,103.443
2012-12-04 00:00:00,   null, 55.407,223.509,151.143,103.610
2012-12-05 00:00:00,   null, 55.658,225.052,152.365,104.012
2012-12-06 00:00:00,   null, 55.960,226.062,152.918,104.693
2012-12-07 00:00:00,   null, 55.958,226.382,153.020,105.058
2012-12-08 00:00:00,   null, 55.875,226.669,153.465,105.320
2012-12-09 00:00:00,   null, 55.984,226.425,153.693,105.363
2012-12-10 00:00:00,   null, 55.932,226.464,153.203,105.328
2012-12-11 00:00:00,   null, 55.675,226.376,153.231,105.429
2012-12-12 00:00:00,   null, 55.804,225.791,152.944,104.680
2012-12-13 00:00:00,   null, 55.803,226.497,153.485,105.183
2012-12-14 00:00:00,   null, 55.507,225.990,152.523,105.078
2012-12-15 00:00:00,   null, 55.509,225.859,151.740,104.820
2012-12-16 00:00:00,   null, 55.665,225.832,151.894,104.621
2012-12-17 00:00:00,   null, 55.889,225.495,   null,104.475
2012-12-18 00:00:00,   null, 56.032,225.454,   null,104.910
2012-12-19 00:00:00,   null, 56.076,224.787,   null,104.778
2012-12-20 00:00:00,   null, 55.842,224.839,   null,104.295
2012-12-21 00:00:00,   null, 55.811,224.724,   null,104.405
2012-12-22 00:00:00,   null, 55.797,225.180,152.332,104.893
2012-12-23 00:00:00,   null, 55.923,226.034,152.195,105.251
2012-12-24 00:00:00,   null, 55.918,226.213,152.597,105.453
2012-12-25 00:00:00,   null, 56.158,226.517,152.792,105.684
2012-12-26 00:00:00,   null, 56.360,227.020,152.785,105.848
2012-12-27 00:00:00,   null, 56.411,226.952,152.937,105.645
2012-12-28 00:00:00,   null, 56.535,226.447,152.903,105.704
2012-12-29 00:00:00,   null, 56.649,227.136,153.833,105.477
2012-12-30 00:00:00,   null, 56.354,226.803,153.335,105.015
2012-12-31 00:00:00,   null, 56.210,226.731,153.493,105.100
2013-01-01 00:00:00,328.799, 56.374,227.222,153.746,105.207
2013-01-02 00:00:00,329.613, 56.444,227.133,153.668,105.287
2013-01-03 00:00:00,329.398, 56.455,227.492,153.758,105.599
2013-01-04 00:00:00,329.006, 56.529,227.017,153.400,105.431
2013-01-05 00:00:00,329.906, 56.611,226.534,153.857,105.991
2013-01-06 00:00:00,329.968, 56.485,227.549,154.035,105.878
2013-01-07 00:00:00,329.832, 56.178,226.939,153.893,105.581
2013-01-08 00:00:00,329.557, 56.049,227.198,153.766,105.501
2013-01-09 00:00:00,329.552, 55.976,227.563,153.767,105.624
2013-01-10 00:00:00,329.821, 55.915,228.162,154.159,106.099
2013-01-11 00:00:00,329.870,   null,227.894,154.185,105.613
2013-01-12 00:00:00,330.917,   null,227.847,154.136,105.504
2013-01-13 00:00:00,330.296,   null,227.674,153.806,105.538
2013-01-14 00:00:00,330.537, 57.289,227.983,153.980,105.503
2013-01-15 00:00:00,330.129, 56.853,227.990,154.111,105.786
2013-01-16 00:00:00,329.683, 56.751,227.291,153.984,105.580
2013-01-17 00:00:00,327.758, 56.411,225.998,153.022,105.189
2013-01-18 00:00:00,326.880, 56.223,225.142,153.045,104.362
2013-01-19 00:00:00,326.368, 56.269,224.494,151.731,103.617
2013-01-20 00:00:00,327.490, 56.286,225.407,151.756,103.435
2013-01-21 00:00:00,328.590, 56.488,225.749,152.636,104.364
2013-01-22 00:00:00,328.804, 56.553,225.809,153.116,104.681
2013-01-23 00:00:00,329.117, 56.599,226.117,153.262,105.164
2013-01-24 00:00:00,330.458, 56.764,227.230,153.942,105.753
2013-01-25 00:00:00,330.544, 56.915,227.634,154.019,105.764
2013-01-26 00:00:00,330.022, 56.930,226.822,153.926,105.117
2013-01-27 00:00:00,328.396, 56.553,225.410,152.994,104.295
2013-01-28 00:00:00,328.064, 56.460,225.576,152.440,104.043
2013-01-29 00:00:00,328.820, 56.451,226.028,152.666,104.467
2013-01-30 00:00:00,329.345, 56.644,226.983,152.718,105.399
2013-01-31 00:00:00,329.544, 56.961,226.416,152.964,105.846
2013-02-01 00:00:00,330.139, 56.942,227.212,153.141,105.999
2013-02-02 00:00:00,330.832, 56.935,226.428,153.905,105.793
2013-02-03 00:00:00,330.221, 56.656,223.807,153.943,105.553
2013-02-04 00:00:00,330.527, 56.994,227.439,153.949,105.534
2013-02-05 00:00:00,329.723, 57.168,227.571,153.565,105.887
2013-02-06 00:00:00,329.178, 56.983,227.253,154.029,105.603
2013-02-07 00:00:00,329.787, 57.070,228.024,154.309,105.550
2013-02-08 00:00:00,329.437, 57.063,227.451,154.045,105.303
2013-02-09 00:00:00,329.370, 56.912,227.414,154.192,105.321
2013-02-10 00:00:00,330.184, 57.032,220.703,154.517,105.557
2013-02-11 00:00:00,330.942, 57.104,228.248,154.350,105.935
2013-02-12 00:00:00,331.002, 57.003,227.455,154.131,105.826
2013-02-13 00:00:00,330.039, 56.945,227.886,154.130,105.107
2013-02-14 00:00:00,331.074, 57.085,228.104,154.297,105.127
2013-02-15 00:00:00,331.280, 57.067,228.373,154.431,105.140
2013-02-16 00:00:00,329.990, 56.854,227.715,153.829,105.034
2013-02-17 00:00:00,328.406, 56.524,219.750,153.044,103.933
2013-02-18 00:00:00,327.645, 56.389,155.625,152.693,104.473
2013-02-19 00:00:00,327.963, 56.456,226.359,153.443,105.001
2013-02-20 00:00:00,328.507, 56.659,226.997,153.546,105.306
2013-02-21 00:00:00,328.318, 56.688,226.938,153.457,104.908
2013-02-22 00:00:00,328.505, 56.714,226.752,153.519,105.094
2013-02-23 00:00:00,328.711, 56.815,226.930,153.394,105.087
2013-02-24 00:00:00,328.889, 56.806,227.403,153.588,105.247
2013-02-25 00:00:00,328.384, 56.769,214.138,153.183,105.057
2013-02-26 00:00:00,327.840, 56.615,226.600,153.089,104.801
2013-02-27 00:00:00,328.251, 56.681,226.789,153.262,104.934
2013-02-28 00:00:00,328.186, 56.435,226.994,153.077,104.928
2013-03-01 00:00:00,330.089, 56.876,227.427,153.718,105.538
2013-03-02 00:00:00,329.310, 56.818,226.714,153.813,105.567
2013-03-03 00:00:00,328.047, 56.617,226.275,153.511,105.810
2013-03-04 00:00:00,327.509, 56.633,226.057,153.085,105.205
2013-03-05 00:00:00,328.269, 56.541,226.547,153.214,105.179
2013-03-06 00:00:00,329.306, 57.024,227.001,153.204,105.449
2013-03-07 00:00:00,329.260, 56.761,227.172,153.088,105.766
2013-03-08 00:00:00,330.031, 56.784,227.156,153.100,106.212
2013-03-09 00:00:00,329.816, 56.757,226.573,153.291,106.259
2013-03-10 00:00:00,329.421, 56.547,227.482,153.417,106.213
2013-03-11 00:00:00,329.631, 56.547,227.968,153.729,106.357
2013-03-12 00:00:00,330.300, 56.653,227.692,153.877,106.452
2013-03-13 00:00:00,330.483, 56.680,227.565,153.935,106.514
2013-03-14 00:00:00,330.176, 56.699,227.629,153.937,105.808
2013-03-15 00:00:00,326.446, 56.110,224.352,152.222,104.627
2013-03-16 00:00:00,325.317, 56.169,222.839,151.360,103.625
2013-03-17 00:00:00,322.972, 55.626,220.710,149.747,101.860
2013-03-18 00:00:00,320.918, 55.111,219.307,148.067,100.695
2013-03-19 00:00:00,320.053, 55.061,218.710,147.718,100.157
2013-03-20 00:00:00,322.285, 55.259,220.480,148.683,101.243
2013-03-21 00:00:00,323.943, 55.599,222.417,149.945,102.044
2013-03-22 00:00:00,324.539, 55.837,222.876,150.044,102.205
2013-03-23 00:00:00,325.640, 56.134,223.897,150.666,102.845
2013-03-24 00:00:00,326.227, 56.172,224.802,151.647,103.568
2013-03-25 00:00:00,326.706, 56.319,225.165,151.919,103.954
2013-03-26 00:00:00,326.010, 56.448,224.871,151.534,103.850
2013-03-27 00:00:00,326.232, 56.464,224.468,151.914,103.859
2013-03-28 00:00:00,326.848, 56.434,225.223,152.164,104.271
2013-03-29 00:00:00,327.615, 56.363,225.777,152.805,104.587
2013-03-30 00:00:00,326.836, 56.185,225.714,152.404,104.259
2013-03-31 00:00:00,326.332, 56.278,225.680,152.514,104.469
2013-04-01 00:00:00,327.854, 56.467,226.625,153.018,104.738
2013-04-02 00:00:00,328.867, 56.540,227.134,153.297,105.112
2013-04-03 00:00:00,330.270, 56.847,227.781,153.379,105.487
2013-04-04 00:00:00,330.495, 57.122,227.836,153.574,105.802
2013-04-05 00:00:00,330.812, 56.911,227.969,153.814,106.103
2013-04-06 00:00:00,330.072, 56.569,226.878,153.466,105.553
2013-04-07 00:00:00,330.757, 56.946,227.500,153.801,105.631
2013-04-08 00:00:00,329.877, 56.792,226.778,153.753,105.501
2013-04-09 00:00:00,330.306, 56.707,227.408,153.673,105.858
2013-04-10 00:00:00,328.951, 56.465,227.165,153.120,105.198
2013-04-11 00:00:00,328.293, 56.361,226.849,152.528,105.024
2013-04-12 00:00:00,328.252, 56.302,226.526,152.622,104.814
2013-04-13 00:00:00,328.120, 56.234,226.814,152.880,104.918
2013-04-14 00:00:00,322.723, 55.446,222.607,150.047,102.090
2013-04-15 00:00:00,321.809, 55.290,220.571,148.903,101.499
2013-04-16 00:00:00,323.917, 55.685,222.578,150.584,102.451
2013-04-17 00:00:00,324.520, 56.002,223.347,150.944,102.934
2013-04-18 00:00:00,324.714, 56.058,223.713,151.150,103.267
2013-04-19 00:00:00,325.735, 56.121,224.068,151.359,103.557
2013-04-20 00:00:00,326.053, 56.120,224.159,151.868,104.084
2013-04-21 00:00:00,326.642, 56.190,224.450,152.400,104.412
2013-04-22 00:00:00,327.013, 56.046,224.310,152.167,104.126
2013-04-23 00:00:00,325.825, 55.861,224.082,151.456,103.738
2013-04-24 00:00:00,326.406, 55.880,223.573,151.460,103.716
2013-04-25 00:00:00,326.185, 55.868,222.820,151.551,103.398
2013-04-26 00:00:00,327.324, 55.985,222.035,152.080,104.238
2013-04-27 00:00:00,328.337, 56.215,223.442,152.907,104.966
2013-04-28 00:00:00,328.711, 56.380,225.399,153.053,105.460
2013-04-29 00:00:00,329.326, 56.359,225.586,153.223,105.767
2013-04-30 00:00:00,326.844, 55.886,224.171,152.057,104.745
2013-05-01 00:00:00,327.569, 55.990,224.140,152.210,104.227
2013-05-02 00:00:00,327.686, 55.998,224.858,152.297,104.560
2013-05-03 00:00:00,327.057, 55.901,224.098,152.155,104.336
2013-05-04 00:00:00,326.861, 55.843,224.065,152.124,104.228
2013-05-05 00:00:00,327.720, 55.956,225.259,152.485,104.405
2013-05-06 00:00:00,326.603, 55.738,224.356,151.646,103.730
2013-05-07 00:00:00,324.800, 55.531,222.873,150.671,102.633
2013-05-08 00:00:00,324.786, 55.792,222.903,150.627,102.822
2013-05-09 00:00:00,325.184, 55.939,223.221,150.924,102.584
2013-05-10 00:00:00,325.524, 55.939,223.724,150.868,102.831
2013-05-11 00:00:00,325.976, 55.851,223.930,151.309,103.010
2013-05-12 00:00:00,326.127, 55.924,223.850,151.530,103.004
2013-05-13 00:00:00,325.224, 55.861,221.484,151.228,102.575
2013-05-14 00:00:00,325.550, 55.944,220.692,151.057,102.408
2013-05-15 00:00:00,323.874, 55.487,221.046,150.335,102.003
2013-05-16 00:00:00,321.596, 54.990,220.248,148.996,100.533
2013-05-17 00:00:00,320.913, 54.911,218.731,148.754,100.112
2013-05-18 00:00:00,319.834, 54.635,218.713,148.146, 99.293
2013-05-19 00:00:00,319.818, 54.618,219.104,148.188, 98.984
2013-05-20 00:00:00,319.125, 54.602,218.764,148.036, 98.910
2013-05-21 00:00:00,319.512, 54.588,219.291,148.090, 99.060
2013-05-22 00:00:00,320.499, 54.789,219.640,148.336, 99.747
2013-05-23 00:00:00,320.692, 54.906,219.971,148.160,100.013
2013-05-24 00:00:00,320.754, 54.994,219.240,148.520,100.150
2013-05-25 00:00:00,320.088, 54.876,218.769,148.357, 99.049
2013-05-26 00:00:00,317.957, 54.383,216.857,147.121, 98.220
2013-05-27 00:00:00,320.221, 54.945,218.564,148.150, 99.318
2013-05-28 00:00:00,322.006, 55.145,219.333,149.288,100.340
2013-05-29 00:00:00,322.581, 55.096,221.036,149.604,100.973
2013-05-30 00:00:00,323.388, 55.318,222.161,150.177,101.313
2013-05-31 00:00:00,324.558, 55.566,223.515,150.872,101.913
2013-06-01 00:00:00,325.433, 55.753,224.137,150.997,101.102
2013-06-02 00:00:00,323.478, 55.365,222.034,149.597,100.591
2013-06-03 00:00:00,323.480, 55.386,221.870,149.704,100.999
2013-06-04 00:00:00,324.134, 55.411,222.768,149.982,101.074
2013-06-05 00:00:00,324.318, 55.483,222.951,150.035,101.081
2013-06-06 00:00:00,325.620, 55.495,223.937,150.391,101.224
2013-06-07 00:00:00,324.355, 55.481,222.595,149.731,100.401
2013-06-08 00:00:00,321.197, 54.982,220.679,148.549, 99.989
2013-06-09 00:00:00,321.698, 54.923,220.767,148.679,100.162
2013-06-10 00:00:00,322.088, 54.841,219.866,148.941,100.257
2013-06-11 00:00:00,322.896, 55.141,219.745,149.383,100.755
2013-06-12 00:00:00,323.847, 55.563,220.391,149.943,101.545
2013-06-13 00:00:00,324.738, 55.691,221.477,150.613,101.947
2013-06-14 00:00:00,325.228, 55.725,222.236,150.741,101.811
2013-06-15 00:00:00,325.781, 55.678,221.261,150.572,102.278
2013-06-16 00:00:00,325.127, 55.378,222.247,150.394,101.986
2013-06-17 00:00:00,324.978, 55.403,222.886,150.424,101.871
2013-06-18 00:00:00,326.005, 55.569,224.282,151.106,102.404
2013-06-19 00:00:00,326.135, 55.677,224.511,151.369,102.796
2013-06-20 00:00:00,326.758, 55.660,223.220,151.552,102.719
2013-06-21 00:00:00,326.728, 55.835,221.862,151.547,102.808
2013-06-22 00:00:00,327.204, 55.884,220.900,151.697,102.481
2013-06-23 00:00:00,325.152, 55.389,219.340,150.945,101.919
2013-06-24 00:00:00,321.560, 54.811,218.383,148.945,100.193
2013-06-25 00:00:00,322.958, 55.092,219.362,149.446,101.102
2013-06-26 00:00:00,322.486, 55.023,220.146,149.535,100.272
2013-06-27 00:00:00,323.565, 55.136,221.619,150.071,101.257
2013-06-28 00:00:00,321.703, 54.825,220.025,148.986,100.531
2013-06-29 00:00:00,327.001, 55.773,223.824,151.702,102.121
2013-06-30 00:00:00,325.537, 55.600,222.688,150.865,102.364
2013-07-01 00:00:00,325.564, 55.675,223.166,150.857,102.674
2013-07-02 00:00:00,326.279, 55.621,223.892,151.165,102.013
2013-07-03 00:00:00,326.335, 55.721,223.727,151.567,101.224
2013-07-04 00:00:00,326.125, 55.653,222.644,150.733,101.086
2013-07-05 00:00:00,326.039, 55.526,222.815,150.794,101.353
2013-07-06 00:00:00,325.791, 55.550,221.565,150.703, 99.721
2013-07-07 00:00:00,324.870, 55.315,222.628,150.254,100.027
2013-07-08 00:00:00,325.580, 55.547,222.546,150.424,101.585
2013-07-09 00:00:00,324.502, 55.320,222.019,150.030,101.478
2013-07-10 00:00:00,324.555, 55.313,221.378,149.925,100.325
2013-07-11 00:00:00,324.887, 55.353,221.491,150.085,100.638
2013-07-12 00:00:00,324.708, 55.239,221.543,150.229,101.240
2013-07-13 00:00:00,321.760, 54.886,218.833,148.470, 99.127
2013-07-14 00:00:00,324.243, 55.221,220.332,149.595,100.390
2013-07-15 00:00:00,324.646, 55.330,221.545,150.045,100.537
2013-07-16 00:00:00,324.997, 55.401,222.143,150.260,101.140
2013-07-17 00:00:00,325.775, 55.558,222.767,150.725,102.100
2013-07-18 00:00:00,325.486, 55.573,222.295,150.844,102.242
2013-07-19 00:00:00,326.495, 55.742,222.883,151.444,102.590
2013-07-20 00:00:00,326.763, 55.876,223.186,151.608,103.136
2013-07-21 00:00:00,326.752, 55.764,223.097,151.359,102.894
2013-07-22 00:00:00,326.852, 55.773,223.220,151.245,102.773
2013-07-23 00:00:00,326.726, 55.760,223.354,151.369,102.916
2013-07-24 00:00:00,326.912, 55.851,224.395,151.666,102.966
2013-07-25 00:00:00,327.804, 56.013,224.913,151.949,103.435
2013-07-26 00:00:00,327.696, 55.942,224.248,151.745,102.970
2013-07-27 00:00:00,328.427, 55.994,225.538,151.860,103.035
2013-07-28 00:00:00,326.891, 55.698,224.862,151.049,102.329
2013-07-29 00:00:00,325.737, 55.545,223.465,150.314,101.823
2013-07-30 00:00:00,325.266, 55.363,223.018,150.387,101.370
2013-07-31 00:00:00,325.205, 55.381,223.092,150.618,101.663
2013-08-01 00:00:00,325.748, 55.425,223.495,150.720,101.815
2013-08-02 00:00:00,325.894, 55.460,223.039,150.730,102.209
2013-08-03 00:00:00,326.015, 55.417,223.172,150.606,102.231
2013-08-04 00:00:00,325.142, 55.284,223.326,150.265,101.327
2013-08-05 00:00:00,325.465, 55.461,222.421,150.347,101.140
2013-08-06 00:00:00,326.331, 55.528,222.841,150.542,101.543
2013-08-07 00:00:00,326.718, 55.674,223.652,150.934,101.832
2013-08-08 00:00:00,327.366, 55.713,224.681,151.468,102.274
2013-08-09 00:00:00,327.752, 55.742,225.064,151.608,102.738
2013-08-10 00:00:00,326.792, 55.765,223.640,151.270,102.514
2013-08-11 00:00:00,326.640, 55.681,222.871,150.951,102.165
2013-08-12 00:00:00,327.485, 55.798,222.475,151.450,102.531
2013-08-13 00:00:00,328.163, 55.778,221.964,151.593,102.877
2013-08-14 00:00:00,328.748, 56.050,223.064,152.031,102.988
2013-08-15 00:00:00,328.740, 55.978,224.175,152.103,103.094
2013-08-16 00:00:00,328.867, 55.981,223.813,152.320,103.099
2013-08-17 00:00:00,328.681, 55.982,224.247,152.392,103.057
2013-08-18 00:00:00,328.552, 55.973,224.099,152.213,103.003
2013-08-19 00:00:00,328.610, 55.956,224.486,151.861,103.108
2013-08-20 00:00:00,328.328, 55.951,223.896,   null,103.117
2013-08-21 00:00:00,328.505, 55.905,222.658,   null,102.688
2013-08-22 00:00:00,328.606, 55.945,222.627,152.029,102.654
2013-08-23 00:00:00,328.686, 56.052,223.390,152.120,102.868
2013-08-24 00:00:00,325.885, 55.521,221.219,150.897,100.958
2013-08-25 00:00:00,326.352, 55.568,221.655,   null,101.534
2013-08-26 00:00:00,326.542, 55.640,221.499,150.582,101.999
2013-08-27 00:00:00,332.184, 55.851,221.564,151.116,102.230
2013-08-28 00:00:00,329.949, 55.966,224.215,151.281,102.614
2013-08-29 00:00:00,328.603, 55.867,224.038,151.403,102.907
2013-08-30 00:00:00,327.705, 55.692,222.944,151.203,102.219
2013-08-31 00:00:00,329.025, 55.821,223.577,150.519,102.072
2013-09-01 00:00:00,327.552, 55.733,222.353,   null,101.950
2013-09-02 00:00:00,327.633, 55.794,223.365,151.730,102.067
2013-09-03 00:00:00,325.146, 55.389,221.000,150.130,101.411
2013-09-04 00:00:00,324.427, 55.267,218.781,149.518,100.615
2013-09-05 00:00:00,324.855, 55.381,219.757,149.915,100.986
2013-09-06 00:00:00,325.796, 55.552,219.879,150.335,101.264
2013-09-07 00:00:00,326.702, 55.725,221.879,150.746,101.409
2013-09-08 00:00:00,327.639, 55.841,221.695,150.767,102.176
2013-09-09 00:00:00,328.402, 55.948,221.414,151.109,102.482
2013-09-10 00:00:00,329.573, 55.962,222.461,152.052,103.004
2013-09-11 00:00:00,329.823, 56.047,223.781,151.961,103.059
2013-09-12 00:00:00,329.563, 55.965,223.896,152.175,103.131
2013-09-13 00:00:00,329.811, 56.192,224.290,152.607,103.352
2013-09-14 00:00:00,330.420, 56.368,223.320,152.873,103.348
2013-09-15 00:00:00,329.989, 56.360,222.231,152.437,103.590
2013-09-16 00:00:00,330.099, 56.326,221.411,152.442,103.606
2013-09-17 00:00:00,329.249, 56.265,221.005,151.999,103.345
2013-09-18 00:00:00,329.091, 56.216,222.681,152.275,103.057
2013-09-19 00:00:00,329.631, 56.324,223.341,152.453,102.949
2013-09-20 00:00:00,330.373, 56.262,223.989,152.625,103.166
2013-09-21 00:00:00,330.544, 56.362,224.750,153.056,103.685
2013-09-22 00:00:00,330.473, 56.502,224.818,153.169,103.664
2013-09-23 00:00:00,330.201, 56.617,225.498,153.244,103.910
2013-09-24 00:00:00,329.875, 56.606,225.472,153.072,103.764
2013-09-25 00:00:00,330.872, 56.595,225.694,153.504,104.277
2013-09-26 00:00:00,330.905, 56.580,225.133,153.158,103.959
2013-09-27 00:00:00,330.370, 56.486,224.714,153.120,104.094
2013-09-28 00:00:00,330.650, 56.608,226.210,153.337,104.318
2013-09-29 00:00:00,331.024, 56.601,226.074,153.304,104.186
2013-09-30 00:00:00,331.407, 56.526,226.531,153.086,104.597
2013-10-01 00:00:00,331.578, 56.640,226.421,152.760,104.283
2013-10-02 00:00:00,328.716, 56.253,224.056,151.516,102.529
2013-10-03 00:00:00,330.304, 56.643,225.197,152.360,102.608
2013-10-04 00:00:00,331.118, 56.746,226.166,152.987,103.005
2013-10-05 00:00:00,331.445, 56.825,225.878,152.889,103.515
2013-10-06 00:00:00,331.764, 56.858,226.053,153.196,104.024
2013-10-07 00:00:00,331.646, 56.734,225.249,153.185,104.337
2013-10-08 00:00:00,332.160, 56.655,224.384,153.428,104.451
2013-10-09 00:00:00,330.428, 56.455,223.887,152.425,103.301
2013-10-10 00:00:00,331.118, 56.483,224.188,152.723,103.911
2013-10-11 00:00:00,332.284, 56.646,225.649,153.379,104.464
2013-10-12 00:00:00,332.869, 56.619,227.091,153.459,104.844
2013-10-13 00:00:00,332.024, 56.510,226.321,152.946,104.617
2013-10-14 00:00:00,333.108, 56.800,226.767,153.701,104.639
2013-10-15 00:00:00,330.964, 56.396,225.939,152.791,103.475
2013-10-16 00:00:00,329.123, 56.351,224.636,152.058,103.380
2013-10-17 00:00:00,329.853, 56.837,224.973,152.663,103.938
2013-10-18 00:00:00,330.226, 56.497,225.019,152.667,104.156
2013-10-19 00:00:00,330.082, 56.453,224.499,152.660,104.272
2013-10-20 00:00:00,331.368, 56.835,224.018,153.259,104.964
2013-10-21 00:00:00,332.650, 57.043,224.402,153.895,105.623
2013-10-22 00:00:00,332.233, 56.891,224.490,153.777,105.335
2013-10-23 00:00:00,331.662, 56.765,222.284,153.593,104.551
2013-10-24 00:00:00,330.232, 56.620,220.807,152.881,103.916
2013-10-25 00:00:00,329.920, 56.633,219.896,152.693,104.076
2013-10-26 00:00:00,331.877, 56.885,223.776,153.489,104.844
2013-10-27 00:00:00,332.252, 56.889,224.879,153.620,104.904
2013-10-28 00:00:00,332.211, 56.879,225.586,153.640,105.087
2013-10-29 00:00:00,331.729, 56.678,225.635,153.067,104.798
2013-10-30 00:00:00,330.977, 56.538,225.271,152.497,103.192
2013-10-31 00:00:00,331.208, 56.649,224.712,152.660,103.330
2013-11-01 00:00:00,331.274, 56.581,225.018,152.804,103.817
2013-11-02 00:00:00,330.700, 56.576,225.663,152.465,103.858
2013-11-03 00:00:00,331.859, 56.762,224.458,152.959,104.026
2013-11-04 00:00:00,331.671, 56.839,225.608,153.276,104.226
2013-11-05 00:00:00,330.938, 56.744,225.876,153.318,103.944
2013-11-06 00:00:00,329.877, 56.810,225.012,152.451,104.379
2013-11-07 00:00:00,330.647, 56.803,225.249,152.547,104.308
2013-11-08 00:00:00,330.571, 56.552,224.125,152.710,104.479
2013-11-09 00:00:00,330.090, 56.512,223.714,152.316,103.435
2013-11-10 00:00:00,329.362, 56.467,223.578,152.508,103.099
2013-11-11 00:00:00,327.919, 56.134,221.829,151.847,102.032
2013-11-12 00:00:00,326.877,   null,221.126,151.064,102.237
2013-11-13 00:00:00,327.602, 56.220,218.683,151.374,102.722
2013-11-14 00:00:00,327.396, 56.218,215.809,151.419,103.174
2013-11-15 00:00:00,328.053, 56.501,219.746,151.728,103.007
2013-11-16 00:00:00,329.203, 56.866,222.288,152.436,103.215
2013-11-17 00:00:00,329.338, 56.707,223.702,152.623,103.866
2013-11-18 00:00:00,329.770, 56.589,224.716,152.738,103.843
2013-11-19 00:00:00,329.807, 56.498,224.200,152.683,104.065
2013-11-20 00:00:00,330.320, 56.516,222.654,152.620,104.458
2013-11-21 00:00:00,330.398, 56.633,223.518,153.110,104.367
2013-11-22 00:00:00,329.628, 56.789,223.677,153.179,104.028
2013-11-23 00:00:00,329.277, 56.655,223.219,152.540,103.749
2013-11-24 00:00:00,329.299, 56.587,244.222,152.656,103.755
2013-11-25 00:00:00,329.260, 56.556,224.558,152.789,103.940
2013-11-26 00:00:00,329.094, 56.619,225.551,153.075,103.183
2013-11-27 00:00:00,327.809, 56.404,225.091,152.341,102.538
2013-11-28 00:00:00,327.644, 56.205,224.149,151.777,103.253
2013-11-29 00:00:00,328.637, 56.433,225.839,152.461,103.999
2013-11-30 00:00:00,329.727, 56.590,226.303,152.828,103.960
2013-12-01 00:00:00,326.403, 56.315,223.557,151.460,102.453
