Date,ScalerCorr,error,pressure,activeSD
1013155500,1651.21,0,860.847,537
1013155800,1651.6,0,860.845,537
1013156100,1651.96,0,860.858,541.333
1013156400,1652.25,0,860.875,542.667
1013156700,1652.58,0,860.877,542.333
1013157000,1652.56,0,860.862,539.667
1013157300,1652.75,0,860.847,540.333
1013157600,1652.55,0,860.863,540.667
1013157900,1652.84,0,860.912,539.333
1013158200,1652.88,0,860.963,537
1013158500,1653.39,0,860.988,537
1013158800,1653.77,0,860.982,538.333
1013159100,1654,0,860.975,540
1013159400,1654.34,0,860.997,539.667
1013159700,1654.2,0,861.035,539.333
1013160000,1654.48,0,861.063,539
1013160300,1654.43,0,861.075,539.333
1013160600,1654.73,0,861.09,539.333
1013160900,1654.4,0,861.108,538.667
1013161200,1654.16,0,861.127,540.667
1013161500,1653.74,0,861.137,540
1013161800,1653.74,0,861.148,539.333
1013162100,1654.04,0,861.168,536.667
1013162400,1654.96,0,861.183,535.667
1013162700,1655.73,0,861.202,536
1013163000,1656.26,0,861.218,534.667
1013163300,1656.92,0,861.225,536.667
1013163600,1657.01,0,861.213,536.333
1013163900,1657.01,0,861.182,537.667
1013164200,1656.22,0,861.142,536.333
1013164500,1655.74,0,861.11,534
1013164800,1655.39,0,861.092,532
1013165100,1655.82,0,861.095,530.667
1013165400,1657.02,0,861.127,532
1013165700,1658.31,0,861.168,534
1013166000,1659.2,0,861.2,534.333
1013166300,1661.22,0,861.222,533.667
1013166600,1661.6,0,861.233,529
1013166900,1661.66,0,861.232,528.667
1013167200,1660.35,0,861.215,528.333
1013167500,1660.36,0,861.187,532
1013167800,1660.47,0,861.16,533.667
1013168100,1660.73,0,861.142,532.667
1013168400,1661.14,0,861.137,531
1013168700,1661.33,0,861.132,531
1013169000,1661.25,0,861.125,532.667
1013169300,1661.2,0,861.112,532
1013169600,1661.13,0,861.095,530.333
1013169900,1661.53,0,861.075,531.333
1013170200,1661.54,0,861.06,534
1013170500,1662.43,0,861.06,535.333
1013170800,1663.14,0,861.05,534.667
1013171100,1664.12,0,861.018,532
1013171400,1664.3,0,860.975,529.667
1013171700,1664.17,0,860.942,524.667
1013172000,1664.36,0,860.93,527.333
1013172300,1664.65,0,860.942,527.333
1013172600,1664.69,0,860.953,530
1013172900,1664.45,0,860.943,528.333
1013173200,1664.01,0,860.917,529
1013173500,1664.18,0,860.9,531.667
1013173800,1664.47,0,860.915,534
1013174100,1665.16,0,860.945,536
1013174400,1665.81,0,860.992,539
1013174700,1671.08,0,861.04,538.667
1013175000,1671.21,0,861.068,539.667
1013175300,1671.19,0,861.058,533.667
1013175600,1665.95,0,861.015,534.333
1013175900,1665.64,0,860.972,533.667
1013176200,1665.01,0,860.93,534.667
1013176500,1664.57,0,860.9,534.333
1013176800,1664.34,0,860.89,537
1013177100,1664.01,0,860.89,541
1013177400,1663.69,0,860.88,539
1013177700,1663.36,0,860.845,539
1013178000,1662.6,0,860.805,538.667
1013178300,1663.02,0,860.785,540.333
1013178600,1662.44,0,860.765,537.667
1013178900,1667.85,0,860.735,536.667
1013179200,1667.37,0,860.695,538.333
1013179500,1667.54,0,860.65,539.667
1013179800,1666.78,0,860.595,541
1013180100,1662.86,0,860.54,541.667
1013180400,1660.41,0,860.5,542.333
1013180700,1658.85,0,860.463,543
1013181000,1661.61,0,860.415,541.667
1013181300,1662.96,0,860.352,539
1013181600,1658.85,0,860.29,539
1013181900,1663.87,0,860.24,536
1013182200,1663.76,0,860.2,537.667
1013182500,1663.64,0,860.16,535.333
1013182800,1658.14,0,860.115,537
1013183100,1657.92,0,860.067,538.333
